date,region,product_id,category,revenue,orders,units,avg_unit_price,cogs,gross_margin
2025-11-30,West,P044,Fashion,6104.780000000001,2,2,3136.3599999999997,3923.44,0.35731672558224875
2025-11-30,West,P045,Fashion,3160.43,1,1,3270.65,2099.5,0.33569166221052193
2025-11-30,West,P047,Fashion,3355.02,1,1,3519.01,2160.19,0.35613200517433574
2025-11-30,West,P049,Fashion,3710.73,1,1,3750.49,2461.87,0.3365537239303318
2025-11-30,West,P050,Fashion,11304.16,2,3,3898.74,7420.22,0.34358501648950474
2025-11-30,West,P053,Sports,7764.38,1,2,3996.49,4890.29,0.3701634901949673
2025-11-30,West,P054,Sports,16152.02,3,4,4131.543333333333,10521.630000000001,0.34858735935195717
2025-11-30,West,P055,Sports,17012.14,3,4,4355.656666666667,11597.65,0.3182721280215188
2025-11-30,West,P056,Sports,9007.03,1,2,4510.73,5995.52,0.3343510568966685
2025-11-30,West,P057,Sports,18259.95,3,4,4755.673333333333,12135.26,0.33541658109688144
2025-11-30,West,P058,Sports,9560.05,1,2,4920.25,5988.13,0.3736298450321912
2025-11-30,West,P060,Sports,14881.66,2,3,5194.85,9456.029999999999,0.3645849992541155
2025-12-01,East,P004,Electronics,16227.0,1,1,16419.1,11303.67,0.3034035866149011
2025-12-01,East,P006,Electronics,36294.759999999995,2,2,18436.945,24011.79,0.3384226814008412
2025-12-01,East,P009,Electronics,20104.82,1,1,20369.63,13787.85,0.31420176853112836
2025-12-01,East,P010,Electronics,62264.61,1,3,20852.88,39112.75,0.3718301616279296
2025-12-01,East,P011,Home,8098.89,2,2,4163.4349999999995,5277.58,0.34835761443852187
2025-12-01,East,P012,Home,8380.21,2,2,4306.11,5446.03,0.3501320372639826
2025-12-01,East,P014,Home,13638.06,1,3,4675.05,9050.94,0.3363469584383702
2025-12-01,East,P017,Home,10569.7,2,2,5433.8099999999995,7111.5,0.32718052546429893
2025-12-01,East,P021,Beauty,9779.71,3,6,1666.22,6253.66,0.36054750089726584
2025-12-01,East,P022,Beauty,1725.24,1,1,1817.38,1243.88,0.27901045651619477
2025-12-01,East,P023,Beauty,3662.83,2,2,1857.9050000000002,2377.21,0.35099090047859166
2025-12-01,East,P024,Beauty,5812.66,1,3,1970.86,3871.83,0.33389704541466386
2025-12-01,East,P025,Beauty,3826.89,1,2,1982.23,2567.98,0.3289642503442743
2025-12-01,East,P027,Beauty,2116.76,1,1,2190.36,1427.55,0.3255966666036774
2025-12-01,East,P032,Grocery,2294.47,1,3,790.19,1527.72,0.33417303342384075
2025-12-01,East,P033,Grocery,821.17,1,1,826.54,561.78,0.3158785635130363
2025-12-01,East,P037,Grocery,1918.64,1,2,972.35,1266.66,0.33981361797940207
2025-12-01,East,P039,Grocery,3244.29,1,3,1107.23,2073.05,0.36101581547888745
2025-12-01,East,P040,Grocery,1063.59,1,1,1103.54,691.48,0.34986225895316797
2025-12-01,East,P042,Fashion,2832.8,1,1,2851.05,1832.41,0.35314529793843547
2025-12-01,East,P043,Fashion,11678.990000000002,2,4,2979.92,7889.549999999999,0.32446641361967105
2025-12-01,East,P044,Fashion,6089.77,2,2,3109.84,3948.96,0.3515420122599048
2025-12-01,East,P045,Fashion,3228.06,1,1,3266.61,2089.0,0.3528620905435463
2025-12-01,East,P051,Sports,7175.18,1,2,3630.06,4718.65,0.3423649302177786
2025-12-01,East,P052,Sports,3692.36,1,1,3758.13,2422.55,0.3439020030549567
2025-12-01,East,P053,Sports,3743.1,1,1,3862.45,2443.01,0.3473297534129464
2025-12-01,East,P054,Sports,7970.81,1,2,4194.28,5260.96,0.33997172181999075
2025-12-01,East,P055,Sports,21387.11,3,5,4373.57,13887.35,0.3506672944591392
2025-12-01,East,P058,Sports,9378.97,2,2,4792.05,6393.73,0.31829081444977436
2025-12-01,East,P059,Sports,4836.13,1,1,4978.0,3206.73,0.3369222911708329
2025-12-01,East,P060,Sports,10684.39,1,2,5374.98,7210.13,0.32517158209312835
2025-12-01,North,P001,Electronics,13977.13,1,1,14298.85,9533.66,0.31791004304889486
2025-12-01,North,P002,Electronics,29564.940000000002,2,2,15226.14,19443.27,0.34235381502549983
2025-12-01,North,P003,Electronics,15684.87,1,1,15983.77,10701.32,0.31772976122849605
2025-12-01,North,P004,Electronics,16516.84,1,1,16890.11,10256.91,0.3790028843289637
2025-12-01,North,P006,Electronics,18237.96,2,3,18579.61,34940.69,-0.9158222739823974
2025-12-01,North,P007,Electronics,53951.3,1,3,18388.31,35903.32,0.33452354252816896
2025-12-01,North,P008,Electronics,36151.63,2,2,19009.23,24573.11,0.3202765684424187
2025-12-01,North,P009,Electronics,38689.11,1,2,19860.94,24986.0,0.3541851957824825
2025-12-01,North,P010,Electronics,41884.35,1,2,21343.43,26662.37,0.3634288224599403
2025-12-01,North,P011,Home,4035.07,1,1,4063.51,2655.71,0.3418428924405277
2025-12-01,North,P012,Home,30108.55,4,7,4389.33,19799.22,0.34240539647375906
2025-12-01,North,P013,Home,4206.87,1,1,4450.3,2817.13,0.33035011778353024
2025-12-01,North,P017,Home,10550.88,1,2,5444.77,6735.2,0.3616456636792381
2025-12-01,North,P022,Beauty,10445.09,4,6,1776.58,6828.110000000001,0.3462851923726841
2025-12-01,North,P023,Beauty,5423.450000000001,2,3,1869.04,3672.02,0.3229365072048236
2025-12-01,North,P025,Beauty,15743.01,3,8,2024.0833333333333,10117.98,0.3573033365284022
2025-12-01,North,P026,Beauty,2064.59,1,1,2147.26,1380.03,0.33157188594345616
2025-12-01,North,P027,Beauty,4088.86,2,2,2131.585,2645.85,0.3529125477516961
2025-12-01,North,P028,Beauty,2203.55,1,1,2283.94,1408.78,0.360677089242359
2025-12-01,North,P033,Grocery,2453.39,3,3,845.3233333333333,1651.9499999999998,0.3266663677605273
2025-12-01,North,P034,Grocery,2535.37,2,3,866.9749999999999,1708.34,0.32619696533444825
2025-12-01,North,P035,Grocery,1773.92,1,2,903.31,1254.81,0.2926343916298368
2025-12-01,North,P036,Grocery,1852.57,1,2,958.39,1321.5,0.28666663068062204
2025-12-01,North,P037,Grocery,3839.44,3,4,986.63,2489.4300000000003,0.35161638155564345
2025-12-01,North,P038,Grocery,1003.05,1,1,1012.06,662.42,0.33959423757539503
2025-12-01,North,P039,Grocery,2037.65,2,2,1046.1,1420.4,0.30292248423428947
2025-12-01,North,P042,Fashion,8448.36,2,3,2867.965,5627.18,0.33393226614396165
2025-12-01,North,P043,Fashion,8636.36,1,3,2962.63,6001.78,0.30505676002389903
2025-12-01,North,P046,Fashion,6466.34,1,2,3329.73,4406.23,0.31858980505200785
2025-12-01,North,P047,Fashion,3420.97,1,1,3484.39,2353.79,0.31195245792859916
2025-12-01,North,P048,Fashion,3606.47,1,1,3606.47,2214.1,0.3860755808311174
2025-12-01,North,P049,Fashion,11294.34,3,4,3857.2666666666664,9736.279999999999,0.13795051326593685
2025-12-01,North,P050,Fashion,11457.27,2,3,3901.425,7753.08,0.32330476631867805
2025-12-01,North,P051,Sports,3520.97,1,1,3680.71,2174.32,0.38246562736973044
2025-12-01,North,P054,Sports,4149.0,1,1,4205.78,2758.2,0.3352133044107014
2025-12-01,North,P056,Sports,13136.24,2,3,4502.82,9126.2,0.3052654336400674
2025-12-01,North,P057,Sports,0.0,1,1,4684.56,3018.51,
2025-12-01,South,P001,Electronics,41854.1,2,3,14241.75,27328.050000000003,0.3470639674488281
2025-12-01,South,P002,Electronics,44670.049999999996,2,3,15259.3,29926.06,0.33006432721700546
2025-12-01,South,P004,Electronics,31226.75,1,2,16193.09,20441.67,0.34537952236463937
2025-12-01,South,P005,Electronics,33762.94,2,2,17168.845,22110.559999999998,0.34512338084301913
2025-12-01,South,P009,Electronics,19921.32,1,1,20626.76,13391.62,0.32777446474430405
2025-12-01,South,P010,Electronics,0.0,1,1,22038.53,13404.28,
2025-12-01,South,P013,Home,17906.04,2,4,4626.03,11690.01,0.34714710790325504
2025-12-01,South,P014,Home,9346.349999999999,2,2,4823.925,6125.04,0.34465967998202496
2025-12-01,South,P016,Home,20164.97,3,4,5211.759999999999,13643.93,0.3233845624367406
2025-12-01,South,P017,Home,20389.39,2,4,5362.48,12847.35,0.3699002275202936
2025-12-01,South,P021,Beauty,4855.24,1,3,1647.24,3123.89,0.3565941127524077
2025-12-01,South,P023,Beauty,3640.53,1,2,1877.14,2532.74,0.3042936056013823
2025-12-01,South,P024,Beauty,1908.04,1,1,1946.58,1159.81,0.3921458669629568
2025-12-01,South,P025,Beauty,1992.23,1,1,2068.99,1344.09,0.3253339222880893
2025-12-01,South,P028,Beauty,4264.42,1,2,2244.67,2750.86,0.35492751652041776
2025-12-01,South,P031,Grocery,3694.8900000000003,3,5,756.8100000000001,2468.05,0.3320369483259312
2025-12-01,South,P033,Grocery,4129.59,4,5,838.885,2711.95,0.343288316757838
2025-12-01,South,P037,Grocery,2883.9,1,3,1005.86,1970.5,0.31672388085578557
2025-12-01,South,P040,Grocery,3177.1400000000003,3,3,1080.3733333333332,2096.83,0.34002593527512176
2025-12-01,South,P041,Fashion,5191.82,1,2,2658.38,3446.44,0.33617883516762903
2025-12-01,South,P042,Fashion,2653.6,1,1,2763.02,1709.25,0.3558750376846548
2025-12-01,South,P043,Fashion,11750.27,3,4,3029.89,7684.35,0.3460277934038962
2025-12-01,South,P045,Fashion,9532.09,4,4,3238.5525,8510.89,0.10713285334066304
2025-12-01,South,P050,Fashion,11342.5,2,3,3886.085,7627.25,0.3275512453162883
2025-12-01,South,P051,Sports,3529.75,1,1,3568.65,2220.44,0.37093561866987745
2025-12-01,South,P053,Sports,7678.03,2,2,3932.105,5065.68,0.3402370139215397
2025-12-01,South,P054,Sports,11972.42,2,3,4127.5599999999995,7681.710000000001,0.3583828499167252
2025-12-01,South,P056,Sports,13090.5,2,3,4557.945,8467.43,0.35316221687483285
2025-12-01,South,P057,Sports,4485.91,1,1,4485.91,2980.07,0.33568216928114913
2025-12-01,South,P058,Sports,4688.99,1,1,4812.68,2992.8,0.3617388819340625
2025-12-01,South,P059,Sports,10136.61,1,2,5199.33,6292.98,0.3791829812925624
2025-12-01,West,P001,Electronics,55603.92,2,4,14505.154999999999,37284.12,0.3294695769650772
2025-12-01,West,P002,Electronics,44449.99,2,4,15101.675,38661.7,0.13022027676496667
2025-12-01,West,P003,Electronics,15264.87,1,1,16080.13,10725.64,0.297364471495663
2025-12-01,West,P005,Electronics,50374.05,1,3,17456.44,33827.02,0.3284832170532249
2025-12-01,West,P006,Electronics,34850.58,1,2,17901.47,22179.85,0.36357300222837047
2025-12-01,West,P007,Electronics,36452.28,1,2,18492.43,23774.61,0.3477881218952559
2025-12-01,West,P008,Electronics,37277.42,2,2,19349.254999999997,25011.33,0.32904879146679133
2025-12-01,West,P016,Home,15571.81,1,3,5323.15,10339.99,0.33598021039301146
2025-12-01,West,P017,Home,10977.54,1,2,5700.25,7537.6,0.3133616456874673
2025-12-01,West,P018,Home,11061.6,2,2,5662.605,7440.0,0.3274029073551747
2025-12-01,West,P024,Beauty,3685.94,2,2,1902.085,2465.6,0.3310797245750067
2025-12-01,West,P026,Beauty,4171.61,2,2,2123.325,2738.5299999999997,0.3435316340693401
2025-12-01,West,P027,Beauty,2130.23,1,1,2197.7,1444.64,0.3218384869239471
2025-12-01,West,P028,Beauty,8837.470000000001,2,4,2280.615,5607.23,0.3655163751616697
2025-12-01,West,P029,Beauty,0.0,1,1,2288.64,1406.24,
2025-12-01,West,P031,Grocery,1533.65,1,2,781.04,959.01,0.37468783620773977
2025-12-01,West,P034,Grocery,2520.64,1,3,853.01,1705.44,0.3234099276374254
2025-12-01,West,P035,Grocery,3609.6800000000003,2,4,913.58,2403.2,0.334234613594557
2025-12-01,West,P037,Grocery,1898.9,2,2,966.645,1278.85,0.3265311496129339
2025-12-01,West,P038,Grocery,2008.56,2,2,1028.8600000000001,1302.98,0.3512864938065081
2025-12-01,West,P039,Grocery,1004.56,1,1,1061.23,651.01,0.35194513020625945
2025-12-01,West,P041,Fashion,2687.6,1,1,2779.61,1742.79,0.35154412859056405
2025-12-01,West,P042,Fashion,11191.03,3,4,2849.873333333333,7422.85,0.3367143149468816
2025-12-01,West,P043,Fashion,17381.93,2,6,2998.795,11526.69,0.3368578748159727
2025-12-01,West,P044,Fashion,9172.73,3,3,3172.0,6061.27,0.33920762957156697
2025-12-01,West,P045,Fashion,9581.27,2,3,3251.91,6351.459999999999,0.33709623045796655
2025-12-01,West,P046,Fashion,16109.96,3,5,3327.9533333333334,10472.86,0.34991396626683113
2025-12-01,West,P048,Fashion,7123.45,1,2,3643.71,4774.06,0.32981069566010845
2025-12-01,West,P049,Fashion,10540.1,1,3,3644.95,6782.29,0.35652508040720676
2025-12-01,West,P051,Sports,17649.739999999998,2,5,3563.7,11504.05,0.34820286304500797
2025-12-01,West,P052,Sports,7836.29,1,2,3953.33,5275.55,0.3267796367924107
2025-12-01,West,P053,Sports,4011.28,1,1,4091.89,2588.47,0.3547022396840909
2025-12-01,West,P054,Sports,4032.71,1,1,4143.34,2700.15,0.33043784452638547
2025-12-01,West,P055,Sports,8288.15,1,2,4252.95,5474.46,0.3394834794254447
2025-12-01,West,P056,Sports,4371.86,1,1,4447.92,2684.17,0.3860347769599209
2025-12-01,West,P057,Sports,4550.93,1,1,4704.78,3157.27,0.306236307743692
2025-12-01,West,P060,Sports,20271.6,3,4,5174.84,12859.189999999999,0.3656549063714754
2025-12-02,East,P001,Electronics,83151.84,3,6,14352.443333333335,52399.479999999996,0.3698337884044418
2025-12-02,East,P002,Electronics,28980.6,1,2,15157.22,18669.88,0.35578007356645475
2025-12-02,East,P003,Electronics,46441.23,1,3,15998.77,32034.37,0.310217020522497
2025-12-02,East,P004,Electronics,31990.71,1,2,16623.73,21047.46,0.3420758714014162
2025-12-02,East,P006,Electronics,68246.06,2,4,17443.84,48440.72,0.2902048850878717
2025-12-02,East,P015,Home,14777.83,2,3,5046.945,9843.62,0.3338927298527591
2025-12-02,East,P016,Home,5030.02,1,1,5110.77,3501.79,0.30382185359103947
2025-12-02,East,P021,Beauty,6565.040000000001,2,4,1698.995,4182.63,0.362893447716998
2025-12-02,East,P023,Beauty,5395.51,2,3,1827.6100000000001,3644.0,0.3246236222340428
2025-12-02,East,P025,Beauty,3919.37,1,2,1979.88,2426.35,0.3809336704623447
2025-12-02,East,P026,Beauty,10227.83,2,5,2093.13,6869.1,0.3283912618805748
2025-12-02,East,P027,Beauty,4339.6900000000005,2,2,2227.0299999999997,2846.88,0.34399000850291156
2025-12-02,East,P028,Beauty,6804.6,2,3,2318.85,4632.73,0.3191767333862388
2025-12-02,East,P029,Beauty,2432.52,1,1,2468.81,1648.43,0.3223365069968592
2025-12-02,East,P030,Beauty,2377.22,1,1,2424.5,1539.74,0.35229385584842793
2025-12-02,East,P032,Grocery,781.09,2,2,790.325,997.98,-0.2776760680587384
2025-12-02,East,P037,Grocery,2912.98,2,3,983.46,1889.77,0.35125884832714266
2025-12-02,East,P041,Fashion,2724.59,1,1,2768.05,1716.46,0.37001163477807675
2025-12-02,East,P042,Fashion,8399.97,1,3,2876.8,5446.36,0.35162149388628766
2025-12-02,East,P044,Fashion,3187.92,1,1,3254.31,2146.24,0.32675851338803996
2025-12-02,East,P045,Fashion,19017.93,2,6,3225.645,12504.61,0.3424831198768741
2025-12-02,East,P046,Fashion,3308.98,1,1,3410.97,2250.45,0.31989616135485865
2025-12-02,East,P048,Fashion,3615.56,1,1,3716.27,2427.71,0.32853831771565123
2025-12-02,East,P050,Fashion,7405.67,1,2,3869.21,4977.58,0.327869051686073
2025-12-02,East,P052,Sports,14683.6,2,4,3716.045,9718.91,0.33811122612983197
2025-12-02,East,P053,Sports,3811.19,1,1,3956.8,2319.46,0.39140793295532367
2025-12-02,East,P054,Sports,3972.41,1,1,4072.18,2625.65,0.3390284487250812
2025-12-02,East,P058,Sports,0.0,1,1,4805.42,2945.84,
2025-12-02,East,P059,Sports,10099.470000000001,2,2,5140.9349999999995,6885.84,0.3181978856316223
2025-12-02,North,P001,Electronics,72452.17,3,5,14646.426666666666,49147.11,0.3216613111794995
2025-12-02,North,P002,Electronics,43703.509999999995,2,3,14931.27,27929.17,0.3609398878945878
2025-12-02,North,P004,Electronics,49034.86,3,3,16803.49,32316.07,0.3409572292038766
2025-12-02,North,P005,Electronics,16801.83,1,1,17440.14,10445.12,0.3783343838141441
2025-12-02,North,P008,Electronics,18691.89,1,1,19313.79,12283.37,0.3428502949674965
2025-12-02,North,P010,Electronics,40367.27,1,2,20814.31,24897.93,0.3832149164409681
2025-12-02,North,P011,Home,8401.08,1,2,4313.11,5059.04,0.39781075766449076
2025-12-02,North,P013,Home,4618.39,1,1,4745.57,3242.41,0.2979349946626423
2025-12-02,North,P014,Home,4896.34,1,1,4956.31,3184.54,0.3496080746026624
2025-12-02,North,P015,Home,29041.68,3,6,4999.54,19179.35,0.3395922687668207
2025-12-02,North,P016,Home,20067.309999999998,2,4,5122.5,13736.630000000001,0.3154722780482286
2025-12-02,North,P017,Home,26516.36,3,5,5449.360000000001,17144.8,0.353425583300272
2025-12-02,North,P021,Beauty,4775.57,1,3,1630.0,3247.38,0.32000159143306445
2025-12-02,North,P022,Beauty,1716.35,1,1,1764.34,1093.23,0.3630494945669589
2025-12-02,North,P023,Beauty,5454.860000000001,2,3,1821.315,3756.7700000000004,0.3112985484503727
2025-12-02,North,P025,Beauty,5594.62,1,3,1968.62,3607.8,0.3551304646249432
2025-12-02,North,P026,Beauty,4212.39,1,2,2164.64,2723.04,0.35356412867754416
2025-12-02,North,P027,Beauty,10814.86,3,7,2191.4566666666665,9758.79,0.09764990022986887
2025-12-02,North,P028,Beauty,2210.27,1,1,2238.7,1459.83,0.3395241305360884
2025-12-02,North,P034,Grocery,872.9,1,1,888.45,553.78,0.365585977775232
2025-12-02,North,P035,Grocery,1785.74,1,2,909.98,1224.79,0.3141274765643375
2025-12-02,North,P036,Grocery,3630.2,2,4,933.605,2398.99,0.33915762216957746
2025-12-02,North,P037,Grocery,3904.37,2,4,992.16,2601.98,0.33357238171587217
2025-12-02,North,P040,Grocery,1052.19,1,1,1072.79,644.06,0.38788621826856373
2025-12-02,North,P041,Fashion,2706.25,1,1,2792.54,1775.52,0.3439187066974596
2025-12-02,North,P042,Fashion,2772.32,1,1,2885.43,1842.93,0.33523907773994344
2025-12-02,North,P043,Fashion,3028.62,1,1,3085.71,1931.68,0.3621913610819449
2025-12-02,North,P044,Fashion,6233.36,1,2,3116.68,4418.72,0.29111747115520353
2025-12-02,North,P046,Fashion,6555.360000000001,2,2,3356.975,4344.870000000001,0.3372034487808449
2025-12-02,North,P047,Fashion,10313.41,2,3,3537.27,6938.36,0.3272486985390865
2025-12-02,North,P049,Fashion,10983.67,3,3,3803.656666666667,7017.54,0.36109333219224543
2025-12-02,North,P051,Sports,3548.85,1,1,3585.06,2358.01,0.3355565887541034
2025-12-02,North,P052,Sports,10490.22,1,3,3649.66,6768.26,0.35480285446825705
2025-12-02,North,P053,Sports,7624.29,1,2,3887.96,5152.01,0.32426363635171274
2025-12-02,North,P054,Sports,20369.66,3,5,4139.5,13234.83,0.3502675056922894
2025-12-02,North,P055,Sports,16936.699999999997,2,4,4290.27,11210.73,0.33808061782991955
2025-12-02,North,P056,Sports,4455.89,1,1,4526.04,2863.3,0.35741232391284344
2025-12-02,North,P058,Sports,4759.46,1,1,4867.02,3059.72,0.3571287499001988
2025-12-02,North,P059,Sports,9926.93,1,2,5070.97,6819.3,0.31305045970909434
2025-12-02,North,P060,Sports,9854.94,1,2,5101.43,6091.36,0.3818978096264412
2025-12-02,South,P002,Electronics,14888.59,1,1,14948.38,9455.53,0.3649143404445955
2025-12-02,South,P003,Electronics,29180.88,1,2,15250.8,20336.97,0.30307208007435005
2025-12-02,South,P004,Electronics,32511.94,2,3,16893.84,31434.050000000003,0.03315366600701145
2025-12-02,South,P010,Electronics,41960.43,1,2,21297.55,28232.87,0.32715489331258046
2025-12-02,South,P012,Home,8365.02,1,2,4269.61,5461.1,0.34715039533677144
2025-12-02,South,P013,Home,13070.86,1,3,4505.64,9010.95,0.31060771823736155
2025-12-02,South,P014,Home,9623.31,2,5,4848.6849999999995,15233.25,-0.5829532665995381
2025-12-02,South,P015,Home,4746.75,1,1,4861.48,3316.08,0.30139990519829357
2025-12-02,South,P019,Home,23204.42,2,4,5953.6900000000005,15444.22,0.33442766507415395
2025-12-02,South,P022,Beauty,3488.5699999999997,3,3,1766.2066666666667,3560.42,-0.020595831529824648
2025-12-02,South,P023,Beauty,5343.28,2,3,1825.0549999999998,3629.29,0.32077487984908143
2025-12-02,South,P025,Beauty,1975.5,1,1,2025.53,1237.59,0.3735307517084283
2025-12-02,South,P026,Beauty,7926.1,2,4,2051.5649999999996,5408.09,0.31768587325418557
2025-12-02,South,P028,Beauty,6727.73,2,3,2330.645,4368.73,0.3506383282325539
2025-12-02,South,P029,Beauty,2312.59,1,1,2364.37,1606.25,0.3054324372240648
2025-12-02,South,P031,Grocery,2177.48,2,3,758.495,1447.93,0.33504326101732274
2025-12-02,South,P033,Grocery,1639.59,1,2,840.04,1013.86,0.38163809244994173
2025-12-02,South,P034,Grocery,1711.37,1,2,867.22,1171.52,0.31544902621876036
2025-12-02,South,P035,Grocery,2678.52,2,3,919.4849999999999,1905.06,0.28876394426772994
2025-12-02,South,P038,Grocery,3038.5,3,3,1027.56,2006.4099999999999,0.33967089024189573
2025-12-02,South,P042,Fashion,19700.03,5,7,2870.918,13210.650000000001,0.32940965064520195
2025-12-02,South,P043,Fashion,8776.98,2,3,3013.08,6050.39,0.3106524111938274
2025-12-02,South,P044,Fashion,6127.56,1,2,3125.35,3930.42,0.35856686837827784
2025-12-02,South,P045,Fashion,3207.91,1,1,3304.06,2148.89,0.33012771555311715
2025-12-02,South,P047,Fashion,6823.96,1,2,3513.16,4632.39,0.3211580958856734
2025-12-02,South,P049,Fashion,11249.5,2,3,3811.3149999999996,7206.4,0.3594026401173386
2025-12-02,South,P050,Fashion,3866.54,1,1,3991.47,2657.95,0.3125766188892395
2025-12-02,South,P052,Sports,7485.14,1,2,3827.54,4939.56,0.34008448739769725
2025-12-02,South,P053,Sports,3789.5,1,1,3943.29,2494.24,0.34180234859480146
2025-12-02,South,P055,Sports,4263.36,1,1,4346.38,2879.66,0.32455621856939126
2025-12-02,South,P056,Sports,17288.22,2,4,4490.005,11201.16,0.3520929280168809
2025-12-02,South,P057,Sports,4805.13,1,1,4890.72,3060.97,0.36297873314561735
2025-12-02,South,P060,Sports,5315.37,1,1,5315.37,3434.44,0.3538662407320657
2025-12-02,West,P001,Electronics,44114.98,1,3,14973.01,29234.46,0.33731217831221966
2025-12-02,West,P002,Electronics,73542.22,2,5,15009.325,47662.79,0.35189895001809846
2025-12-02,West,P005,Electronics,16535.22,1,1,17073.02,10656.1,0.3555513624856519
2025-12-02,West,P007,Electronics,110341.73000000001,4,6,18860.305,70452.93,0.3615023980501304
2025-12-02,West,P009,Electronics,98026.3,3,5,19911.693333333333,59196.2,0.396119204744033
2025-12-02,West,P010,Electronics,42273.25,1,2,21215.12,27967.32,0.33841566475253265
2025-12-02,West,P013,Home,22751.15,3,5,4654.47,14959.460000000001,0.34247455623122347
2025-12-02,West,P015,Home,9503.81,1,2,4931.92,6118.64,0.3561908329396315
2025-12-02,West,P017,Home,5167.01,1,1,5380.06,3388.49,0.34420680432203543
2025-12-02,West,P022,Beauty,5218.52,1,3,1800.73,3521.99,0.32509792048320224
2025-12-02,West,P023,Beauty,3587.23,3,3,1838.4666666666665,3599.7799999999997,-0.003498521143054593
2025-12-02,West,P024,Beauty,5632.15,2,3,1899.075,3734.13,0.3369974166171
2025-12-02,West,P025,Beauty,7865.81,2,4,2009.43,5107.09,0.350722938896312
2025-12-02,West,P026,Beauty,4076.24,1,2,2070.63,2771.06,0.32019213785253076
2025-12-02,West,P027,Beauty,6285.299999999999,2,3,2151.49,4136.59,0.3418627591363975
2025-12-02,West,P029,Beauty,2226.65,1,1,2334.75,1478.85,0.3358408371320145
2025-12-02,West,P030,Beauty,2402.98,1,1,2490.65,1679.41,0.30111361725857055
2025-12-02,West,P034,Grocery,816.9,1,1,848.02,562.9,0.3109315705716734
2025-12-02,West,P035,Grocery,1842.59,1,2,937.13,1254.78,0.31901291117394537
2025-12-02,West,P036,Grocery,5548.179999999999,4,6,945.5,3658.06,0.3406738786412841
2025-12-02,West,P038,Grocery,3139.52,1,3,1073.01,1992.89,0.36522462032412595
2025-12-02,West,P039,Grocery,2174.72,1,2,1105.94,1529.55,0.2966680768098881
2025-12-02,West,P040,Grocery,1070.0,1,1,1110.65,698.08,0.3475887850467289
2025-12-02,West,P042,Fashion,5671.7,1,2,2927.78,3592.27,0.36663257929721244
2025-12-02,West,P043,Fashion,8885.21,2,3,3008.58,5709.04,0.35746707168429326
2025-12-02,West,P044,Fashion,3068.48,1,1,3105.12,1941.66,0.36722416310355616
2025-12-02,West,P046,Fashion,6849.25,2,2,3487.23,4490.05,0.3444464722414863
2025-12-02,West,P047,Fashion,10201.58,3,3,3506.82,6633.92,0.3497164164766634
2025-12-02,West,P048,Fashion,17837.489999999998,2,5,3683.465,11821.86,0.3372464399419424
2025-12-02,West,P050,Fashion,3763.62,1,1,3868.46,2373.82,0.3692721369319963
2025-12-02,West,P052,Sports,11146.7,2,3,3846.3900000000003,7690.26,0.31008639328231674
2025-12-02,West,P055,Sports,4307.73,1,1,4307.73,2888.69,0.3294171176002209
2025-12-02,West,P056,Sports,9241.67,1,2,4658.1,5767.03,0.3759753377906807
2025-12-02,West,P059,Sports,5033.41,1,1,5033.41,3347.47,0.33494986500205626
2025-12-03,East,P001,Electronics,41837.47,2,3,14427.27,28942.059999999998,0.30822633395375015
2025-12-03,East,P004,Electronics,47760.16,1,3,16311.53,30130.24,0.3691344417606641
2025-12-03,East,P006,Electronics,53320.32,1,3,18225.43,35497.01,0.33426862404426677
2025-12-03,East,P011,Home,12478.76,2,3,4273.275,8275.11,0.33686439998846035
2025-12-03,East,P013,Home,4411.04,1,1,4565.82,2986.59,0.32292837970183896
2025-12-03,East,P014,Home,23450.21,3,5,4799.53,15729.82,0.3292247702685818
2025-12-03,East,P015,Home,4886.18,1,1,5060.25,3152.28,0.3548579872211011
2025-12-03,East,P016,Home,10086.9,1,2,5090.28,6873.83,0.3185388969851986
2025-12-03,East,P017,Home,10147.92,1,2,5332.03,7089.67,0.3013671767219292
2025-12-03,East,P018,Home,16271.45,1,3,5510.89,10751.21,0.33925925470686397
2025-12-03,East,P021,Beauty,1692.98,1,1,1741.93,1124.38,0.33585748207303096
2025-12-03,East,P022,Beauty,1724.32,1,1,1742.97,1171.45,0.3206307413937088
2025-12-03,East,P023,Beauty,7071.91,2,4,1849.92,4525.71,0.3600441747703237
2025-12-03,East,P024,Beauty,5737.3,1,3,1962.88,3638.69,0.3657835567252889
2025-12-03,East,P025,Beauty,5890.8,2,3,2033.2350000000001,3855.3199999999997,0.34553541114958924
2025-12-03,East,P027,Beauty,10608.16,3,5,2169.536666666667,7045.67,0.33582544003861176
2025-12-03,East,P029,Beauty,2325.66,1,1,2386.52,1506.84,0.35208069967235106
2025-12-03,East,P031,Grocery,2225.71,2,3,764.6949999999999,1448.06,0.3493941259193696
2025-12-03,East,P033,Grocery,2511.05,2,3,846.23,1689.21,0.32728938093626175
2025-12-03,East,P035,Grocery,2655.36,1,3,917.7,1698.05,0.3605198541817306
2025-12-03,East,P040,Grocery,1074.13,1,1,1093.15,681.96,0.3651047824751194
2025-12-03,East,P042,Fashion,2822.96,1,1,2842.86,1878.32,0.3346274832091139
2025-12-03,East,P043,Fashion,2862.27,1,1,2986.2,1840.92,0.35683216468048085
2025-12-03,East,P044,Fashion,9454.0,1,3,3225.85,5995.2,0.3658557224455257
