date,region,channel,impressions,clicks,sessions,checkout_starts,checkout_completes,marketing_spend,revenue,orders,cogs,conversion_rate,aov,gross_margin,checkout_success_rate
2025-12-01,South,Web,11774,841,526,54.83,21.380000000000003,10084.619999999999,205910.97,22,136109.59,0.04182509505703422,9359.589545454546,0.33898815590058173,0.3899325186941456
2025-12-01,West,App,10826,740,471,48.86,19.05,8593.64,183294.27,20,121724.59,0.04246284501061571,9164.7135,0.33590619062996346,0.3898894801473598
2025-12-01,West,Marketplace,8922,622,391,40.760000000000005,15.9,7381.429999999999,170013.31,16,114013.92,0.04092071611253197,10625.831875,0.32938238776716955,0.3900883218842002
2025-12-01,West,Web,12907,896,529,54.760000000000005,21.35,9477.119999999999,144778.35,22,104383.66,0.04158790170132325,6580.834090909091,0.27901057029590404,0.38988312636961286
2025-12-02,East,App,8452,539,354,37.59,14.66,6731.67,172258.87,15,117801.12,0.0423728813559322,11483.924666666666,0.3161390179791613,0.3899973397180101
2025-12-02,East,Marketplace,6805,468,298,31.310000000000002,12.21,5452.83,134646.81,12,86680.73,0.040268456375838924,11220.5675,0.3562362895934928,0.3899712551900351
2025-12-02,East,Web,8616,593,395,41.47,16.17,7086.049999999999,97695.75,16,68098.19,0.04050632911392405,6105.984375,0.30295647456516783,0.3899204244031831
2025-12-02,North,App,11183,779,502,53.4,20.83,9555.59,150326.09,21,98238.74,0.04183266932270916,7158.385238095238,0.34649574135800376,0.3900749063670412
2025-12-02,North,Marketplace,9031,657,403,42.86,16.72,7363.81,125801.81,17,85367.12,0.04218362282878412,7400.106470588235,0.32141580474875525,0.3901073261782548
2025-12-02,North,Web,12188,964,574,61.15,23.85,10392.5,235049.03999999998,24,153857.26,0.041811846689895474,9793.71,0.3454248526179898,0.39002452984464436
2025-12-02,South,App,10204,666,424,43.68,17.03,6691.049999999999,56734.41,18,49266.04,0.04245283018867924,3151.911666666667,0.13163739607056815,0.3898809523809524
2025-12-02,South,Marketplace,8650,583,357,36.38,14.190000000000001,5864.450000000001,94307.87,15,64633.79,0.04201680672268908,6287.191333333333,0.3146511526556585,0.39004947773501925
2025-12-02,South,Web,10569,722,463,49.69,19.380000000000003,8404.45,168228.35,19,119227.46,0.04103671706263499,8854.123684210526,0.2912760542441271,0.39001811229623673
2025-12-02,West,App,10863,720,462,47.76,18.62,8364.33,219367.32,20,139602.06,0.04329004329004329,10968.366,0.3636150544210505,0.3898659966499163
2025-12-02,West,Marketplace,8626,617,378,39.5,15.399999999999999,7367.780000000001,163351.95,16,108062.32,0.042328042328042326,10209.496875,0.3384693601759881,0.38987341772151896
2025-12-02,West,Web,10491,792,488,51.519999999999996,20.09,9530.76,177430.03,20,113953.24,0.040983606557377046,8871.5015,0.357756745010977,0.3899456521739131
2025-12-03,East,App,8426,602,369,38.650000000000006,15.07,6634.45,147534.4,15,98797.02,0.04065040650406504,9835.626666666667,0.3303458718780162,0.3899094437257438
2025-12-03,East,Marketplace,6874,504,307,32.71,12.760000000000002,5702.35,57460.920000000006,13,38306.34,0.04234527687296417,4420.07076923077,0.3333496922778126,0.39009477224090494
2025-12-03,East,Web,10111,683,419,44.09,17.19,8318.17,140978.97,17,92222.25,0.0405727923627685,8292.880588235294,0.34584392267868036,0.38988432751190744
2025-12-03,North,App,11383,738,486,51.58,20.119999999999997,9368.18,135421.99,21,92042.19,0.043209876543209874,6448.66619047619,0.3203305460213662,0.3900736719658782
2025-12-03,North,Marketplace,8617,634,417,43.71,17.05,7264.98,86490.76,18,62378.28,0.04316546762589928,4805.042222222222,0.2787867744485075,0.3900709219858156
2025-12-03,North,Web,12169,914,567,59.89,23.36,10252.19,189887.22,24,130145.31,0.042328042328042326,7911.9675,0.3146178557988263,0.39004842210719654
2025-12-03,South,App,9976,701,438,47.260000000000005,18.43,7954.28,102041.62,18,67031.01000000001,0.0410958904109589,5668.978888888889,0.3431012757343522,0.38997037663986456
2025-12-03,South,Marketplace,7826,545,346,36.43,14.21,6286.38,104461.96,15,69163.75,0.04335260115606936,6964.130666666667,0.3379049177327326,0.3900631347790283
2025-12-03,South,Web,11619,813,526,54.849999999999994,21.39,9904.400000000001,157668.7,22,108251.12,0.04182509505703422,7166.759090909091,0.3134266978797949,0.38997265268915227
2025-12-03,West,App,11085,726,472,48.33,18.85,8863.85,187760.48,19,123035.53,0.04025423728813559,9882.13052631579,0.3447208379526938,0.3900268984067867
2025-12-03,West,Marketplace,8927,620,386,40.04,15.620000000000001,7168.6,136414.25,16,91548.32,0.04145077720207254,8525.890625,0.32889474523372736,0.39010989010989017
2025-12-03,West,Web,13391,878,565,59.449999999999996,23.189999999999998,10791.24,201944.65,24,132037.0,0.04247787610619469,8414.360416666666,0.34617232989336433,0.3900756938603869
2025-12-04,East,App,7931,564,348,36.71,14.31,6512.15,110110.98000000001,14,72945.83,0.040229885057471264,7865.070000000001,0.33752446849533085,0.3898120403159902
2025-12-04,East,Marketplace,6509,451,289,30.24,11.79,5525.67,117292.31,12,78145.87,0.04152249134948097,9774.359166666667,0.3337511214503321,0.3898809523809524
2025-12-04,East,Web,8855,612,390,40.1,15.64,7233.57,151820.16999999998,16,101754.05,0.041025641025641026,9488.760624999999,0.3297725196856253,0.3900249376558603
2025-12-04,North,App,10821,734,479,51.4,20.05,8436.95,203408.6,21,132377.44,0.04384133611691023,9686.12380952381,0.3492043109288398,0.39007782101167315
2025-12-04,North,Marketplace,10308,695,431,45.78,17.86,7805.96,82601.56999999999,18,56663.22,0.04176334106728538,4588.976111111111,0.3140176391320406,0.39012669287898644
2025-12-04,North,Web,14265,900,564,58.36,22.759999999999998,10724.21,203120.83,24,138034.11,0.0425531914893617,8463.367916666666,0.3204335074841906,0.38999314599040436
2025-12-04,South,App,10305,719,462,47.74,18.62,9075.92,166736.24,19,109002.98,0.04112554112554113,8775.591578947367,0.3462550193047414,0.39002932551319647
2025-12-04,South,Marketplace,8095,579,354,36.96,14.41,7017.5,131207.03,15,86363.31,0.0423728813559322,8747.135333333334,0.34177833306645233,0.3898809523809524
2025-12-04,South,Web,12450,938,547,56.58,22.07,9276.65,157223.57,22,107656.52,0.04021937842778794,7146.525909090909,0.3152647532427867,0.39006716154118065
2025-12-04,West,App,11201,724,462,47.879999999999995,18.67,8652.119999999999,233212.85,20,154489.89,0.04329004329004329,11660.6425,0.33755841498442296,0.3899331662489558
2025-12-04,West,Marketplace,10050,662,412,43.01,16.78,7231.46,104488.42,18,71438.76,0.043689320388349516,5804.912222222222,0.31629973924383203,0.39014182748198095
2025-12-04,West,Web,11819,890,541,56.72,22.119999999999997,10915.53,121123.8,22,80326.8,0.04066543438077634,5505.627272727273,0.3368206743843902,0.3899858956276445
2025-12-05,East,App,8905,617,402,40.540000000000006,15.809999999999999,7807.879999999999,196337.55,17,127309.38,0.04228855721393035,11549.267647058823,0.3515790535228742,0.38998519980266394
2025-12-05,East,Marketplace,7445,538,328,32.67,12.739999999999998,6189.67,166416.41999999998,14,111072.12,0.042682926829268296,11886.887142857142,0.3325651399062664,0.38996020814202625
2025-12-05,East,Web,9306,706,434,46.760000000000005,18.240000000000002,8362.34,124770.8,18,83621.29000000001,0.041474654377880185,6931.711111111112,0.32980080275192586,0.3900769888793841
2025-12-05,North,App,10879,829,509,54.230000000000004,21.15,9045.02,185536.13,22,123589.85,0.043222003929273084,8433.460454545455,0.33387718068712546,0.3900055319933616
2025-12-05,North,Marketplace,10748,767,460,49.260000000000005,19.21,9344.48,150213.21,20,100299.54,0.043478260869565216,7510.6605,0.33228548940535924,0.38997157937474625
2025-12-05,North,Web,16867,1033,677,71.46000000000001,27.86,12364.810000000001,229675.99,28,150807.4,0.0413589364844904,8202.713928571427,0.3433906609045203,0.3898684578785334
2025-12-05,South,App,10870,769,472,49.36,19.240000000000002,7825.47,83357.29,20,55365.82,0.0423728813559322,4167.8645,0.33580110389865114,0.38978930307941656
2025-12-05,South,Marketplace,8793,679,415,42.83,16.71,7749.57,176677.13,18,115753.62000000001,0.043373493975903614,9815.396111111111,0.34482963358075824,0.39014709315900076
2025-12-05,South,Web,12467,888,555,57.09,22.259999999999998,10052.52,200809.7,23,140862.99,0.04144144144144144,8730.856521739131,0.2985249716522659,0.3899106673673147
2025-12-05,West,App,11719,840,507,54.0,21.07,9671.91,158691.38,22,106161.93,0.04339250493096647,7213.244545454546,0.3310164042936674,0.3901851851851852
2025-12-05,West,Marketplace,9681,681,419,44.36,17.299999999999997,7200.73,151029.33000000002,18,100224.3,0.04295942720763723,8390.518333333333,0.3363918121069597,0.3899909828674481
2025-12-05,West,Web,12994,947,592,61.760000000000005,24.08,11034.099999999999,193513.31,25,128851.5,0.04222972972972973,7740.5324,0.3341465762742625,0.38989637305699476
2025-12-06,East,App,9433,645,416,43.95,17.14,7733.55,138577.14,17,99882.04,0.040865384615384616,8151.596470588236,0.2792314807478349,0.3899886234357224
2025-12-06,East,Marketplace,8536,562,351,36.349999999999994,14.170000000000002,6318.9,123258.96,15,80014.31,0.042735042735042736,8217.264000000001,0.3508438656305392,0.38982118294360396
2025-12-06,East,Web,11505,881,519,53.69,20.93,9733.74,123523.77,21,85090.93,0.04046242774566474,5882.084285714286,0.3111372005566217,0.3898305084745763
2025-12-06,North,App,14041,1057,627,68.69,26.79,10980.93,163454.51,26,108411.53,0.04146730462519936,6286.711923076923,0.3367480040777095,0.3900131023438637
2025-12-06,North,Marketplace,11572,824,503,52.05,20.299999999999997,10015.880000000001,164102.83000000002,22,106717.59,0.0437375745526839,7459.219545454546,0.34969073964172354,0.3900096061479346
2025-12-06,North,Web,15255,1043,672,71.48,27.880000000000003,13508.67,216704.67,28,146461.84,0.041666666666666664,7739.4525,0.3241408226227889,0.39003917179630665
2025-12-06,South,App,11895,822,512,53.6,20.9,9747.0,132934.33,21,88329.90999999999,0.041015625,6330.2061904761895,0.3355372536198889,0.38992537313432835
2025-12-06,South,Marketplace,9797,719,428,45.05,17.57,7815.1,111574.25,18,72997.27,0.04205607476635514,6198.569444444444,0.345751640723554,0.3900110987791343
2025-12-06,South,Web,14434,1040,626,65.05,25.36,12187.09,140109.35,26,94393.26,0.04153354632587859,5388.821153846154,0.32628864526171886,0.38985395849346655
2025-12-06,West,App,12448,849,543,56.93000000000001,22.21,10605.26,152326.95,23,101809.8,0.0423572744014733,6622.910869565218,0.3316363256797304,0.3901282276479887
2025-12-06,West,Marketplace,10727,705,455,47.05,18.35,7731.299999999999,144470.63999999998,18,127754.26,0.03956043956043956,8026.146666666666,0.11570780056072287,0.39001062699256117
2025-12-06,West,Web,14679,1066,648,68.9,26.869999999999997,12048.630000000001,250250.31,27,166110.08000000002,0.041666666666666664,9268.53,0.33622427880309114,0.3899854862119012
2025-12-07,East,App,9531,593,388,39.58,15.43,7282.07,55299.49,16,42102.86,0.041237113402061855,3456.218125,0.2386392713567521,0.3898433552299141
2025-12-07,East,Marketplace,7597,519,330,34.17,13.33,5714.9,149519.79,14,108410.45,0.04242424242424243,10679.985,0.2749424674820638,0.39010828211881765
2025-12-07,East,Web,11022,761,467,49.879999999999995,19.45,8809.76,165785.49,21,127950.02,0.044967880085653104,7894.547142857143,0.22821942981861676,0.38993584603047315
2025-12-07,North,App,12397,903,580,63.22,24.66,11381.45,267950.06,24,182480.44,0.041379310344827586,11164.585833333333,0.31897593155978393,0.39006643467257196
2025-12-07,North,Marketplace,11141,806,480,51.239999999999995,19.98,8685.18,161568.37,20,106209.67,0.041666666666666664,8078.4185,0.34263327655035447,0.3899297423887588
2025-12-07,North,Web,13946,981,616,64.16,25.02,10884.64,194132.96,26,134053.59,0.04220779220779221,7466.652307692308,0.30947537193066027,0.3899625935162095
2025-12-07,South,App,10445,767,461,49.1,19.15,9140.6,138292.11,19,90419.63,0.04121475054229935,7278.532105263157,0.34616927892704785,0.390020366598778
2025-12-07,South,Marketplace,8657,634,398,42.64,16.64,6713.05,132960.75,17,90545.59,0.04271356783919598,7821.220588235294,0.31900511993201003,0.3902439024390244
2025-12-07,South,Web,13435,929,586,61.11,23.83,11412.59,138233.24,25,92292.09,0.042662116040955635,5529.3296,0.3323451725503938,0.38995254459171985
2025-12-07,West,App,12733,878,543,56.21,21.93,9478.279999999999,160911.09,23,108634.81,0.0423572744014733,6996.134347826087,0.32487679997693136,0.39014410247286957
2025-12-07,West,Marketplace,10303,690,424,43.76,17.07,8128.2,237625.55,18,165983.99,0.04245283018867924,13201.419444444444,0.3014892969211434,0.39008226691042047
2025-12-07,West,Web,14536,1055,636,66.16,25.810000000000002,11890.62,346620.67,26,246849.12,0.040880503144654086,13331.56423076923,0.2878407395612039,0.39011487303506653
2025-12-08,East,App,8457,557,355,35.83,13.969999999999999,6360.91,145670.29,15,106979.39,0.04225352112676056,9711.352666666668,0.26560597909154987,0.38989673457996094
2025-12-08,East,Marketplace,7821,510,329,35.96,14.02,5872.91,134885.22,14,92055.13,0.0425531914893617,9634.658571428572,0.3175298969004906,0.38987764182424917
2025-12-08,East,Web,9250,650,384,40.05,15.620000000000001,6679.780000000001,147656.28999999998,16,98556.97,0.041666666666666664,9228.518124999999,0.3325244051574097,0.3900124843945069
2025-12-08,North,App,11174,771,480,50.91,19.86,8274.66,99113.76,20,67367.94,0.041666666666666664,4955.688,0.3202967983456585,0.3901001767825575
2025-12-08,North,Marketplace,10789,700,422,44.519999999999996,17.36,7580.139999999999,278992.21,18,187316.64,0.04265402843601896,15499.567222222224,0.32859544716320216,0.389937106918239
2025-12-08,North,Web,12928,888,558,58.0,22.619999999999997,10061.11,154954.43,24,100758.56999999999,0.043010752688172046,6456.434583333333,0.3497535372173613,0.38999999999999996
2025-12-08,South,App,9997,681,426,43.79,17.07,7338.83,113771.8,18,78673.24,0.04225352112676056,6320.655555555556,0.30849964578217093,0.3898150262617036
2025-12-08,South,Marketplace,8710,612,373,39.86,15.55,6924.22,132262.31,15,86697.51,0.040214477211796246,8817.487333333333,0.34450328290803334,0.390115403913698
2025-12-08,South,Web,12042,820,500,49.67,19.380000000000003,9020.31,208736.85,21,140492.18,0.042,9939.85,0.32694117018628965,0.3901751560297967
2025-12-08,West,App,10986,771,479,49.19,19.19,8858.78,189268.4,20,126531.61,0.04175365344467641,9463.42,0.33146996540362783,0.3901199430778614
2025-12-08,West,Marketplace,7969,581,367,38.480000000000004,15.010000000000002,6849.360000000001,75744.83,15,50184.28,0.04087193460490463,5049.655333333333,0.3374560349531447,0.39007276507276506
2025-12-08,West,Web,13118,903,550,57.53,22.43,10562.48,224476.61,23,147954.27,0.04181818181818182,9759.852608695652,0.34089226490011587,0.38988353902311834
2025-12-09,East,App,7988,547,345,35.34,13.780000000000001,6299.26,125627.83,15,84004.24,0.043478260869565216,8375.188666666667,0.33132459583199037,0.389926428975665
2025-12-09,East,Marketplace,7455,498,322,33.879999999999995,13.21,5457.52,155743.81,13,100488.43,0.040372670807453416,11980.293076923077,0.35478379525966397,0.3899055489964582
2025-12-09,East,Web,9117,655,428,44.0,17.16,7640.83,199846.73,18,172001.19999999998,0.04205607476635514,11102.596111111112,0.139334428939618,0.39
2025-12-09,North,App,10588,723,467,48.43,18.89,8925.42,125558.35,20,81738.01,0.042826552462526764,6277.9175000000005,0.3490037898714025,0.39004749122444765
2025-12-09,North,Marketplace,10317,707,419,44.85,17.490000000000002,8165.67,123528.86,18,83565.41,0.04295942720763723,6862.714444444445,0.3235150878912021,0.3899665551839465
2025-12-09,North,Web,13821,917,576,60.62,23.64,11636.529999999999,109608.58,25,79538.64,0.043402777777777776,4384.3432,0.27433928986216227,0.38997030682942924
2025-12-09,South,App,9193,657,427,45.19,17.62,7821.92,144916.63,18,95655.76,0.04215456674473068,8050.923888888889,0.3399255834199292,0.38990927196282366
2025-12-09,South,Marketplace,8084,543,364,38.2,14.9,7126.619999999999,77435.95,15,55341.22,0.04120879120879121,5162.3966666666665,0.2853291010183254,0.3900523560209424
2025-12-09,South,Web,11091,735,469,47.58,18.55,8178.38,211626.31,20,148469.93,0.042643923240938165,10581.3155,0.2984334981789363,0.3898696931483817
2025-12-09,West,App,10727,757,455,48.68,18.98,9035.26,213994.58000000002,19,141984.93,0.041758241758241756,11262.872631578948,0.33650221421495824,0.38989317995069844
2025-12-09,West,Marketplace,8193,635,367,39.29,15.330000000000002,7047.07,135904.73,15,94416.58,0.04087193460490463,9060.315333333334,0.30527377523946375,0.39017561720539584
2025-12-09,West,Web,13357,817,548,57.620000000000005,22.47,10513.51,226041.81,22,149894.35,0.040145985401459854,10274.627727272727,0.33687334214851666,0.3899687608469281
2025-12-10,East,App,8821,547,347,36.47,14.219999999999999,6088.0,83614.72,14,58350.36,0.040345821325648415,5972.4800000000005,0.302152061263854,0.38990951466959145
2025-12-10,East,Marketplace,7126,490,298,32.09,12.52,5169.66,104056.52,13,70540.75,0.0436241610738255,8004.347692307692,0.3220919746307103,0.39015269554378307
2025-12-10,East,Web,9534,684,429,43.42,16.93,7832.17,89320.11,18,96175.61,0.04195804195804196,4962.2283333333335,-0.07675203266095396,0.38991248272685397
2025-12-10,North,App,12201,795,510,55.05,21.47,9154.380000000001,127154.66,21,84730.41,0.041176470588235294,6054.98380952381,0.33364290384638673,0.3900090826521344
2025-12-10,North,Marketplace,9438,667,417,43.42,16.93,7897.7300000000005,181046.6,18,123226.09,0.04316546762589928,10058.144444444444,0.3193681074375327,0.38991248272685397
2025-12-10,North,Web,13045,971,586,61.92,24.15,9675.74,237056.76,24,157384.95,0.040955631399317405,9877.365,0.3360874838582962,0.3900193798449612
2025-12-10,South,App,9290,647,408,43.17,16.84,6940.610000000001,162785.68,17,105842.49,0.041666666666666664,9575.628235294118,0.34980466340773947,0.39008570766736156
2025-12-10,South,Marketplace,7969,570,347,36.730000000000004,14.33,6219.79,73119.55,14,47636.99,0.040345821325648415,5222.825,0.34850542707114585,0.3901442962156275
2025-12-10,South,Web,10228,755,486,51.34,20.02,8027.030000000001,204279.35,21,142123.22,0.043209876543209874,9727.588095238096,0.3042702554125026,0.3899493572263342
2025-12-10,West,App,10352,702,433,44.980000000000004,17.54,8190.58,170606.77,18,110971.53,0.04157043879907621,9478.153888888888,0.3495479106720091,0.3899510893730546
2025-12-10,West,Marketplace,8626,602,369,38.93,15.18,6919.98,59776.25,15,39650.12,0.04065040650406504,3985.0833333333335,0.33669107714184143,0.38993064474698175
2025-12-10,West,Web,14136,933,572,59.72,23.29,10363.23,224921.25,24,150713.17,0.04195804195804196,9371.71875,0.32992916409632256,0.38998660415271263
2025-12-11,East,App,7672,543,346,35.81,13.96,6297.030000000001,218088.66,15,141570.78,0.04335260115606936,14539.244,0.35085675706384734,0.38983524155263893
2025-12-11,East,Marketplace,6507,493,297,31.330000000000002,12.219999999999999,5642.15,130016.61,12,85843.41,0.04040404040404041,10834.7175,0.33975043650192077,0.39004149377593356
2025-12-11,East,Web,9732,693,417,43.53,16.98,7540.83,128783.86,18,85819.32,0.04316546762589928,7154.658888888889,0.333617426904272,0.39007580978635426
2025-12-11,North,App,12005,826,516,54.64,21.31,9645.23,121307.84,21,87189.96,0.040697674418604654,5776.563809523809,0.28125041217451396,0.39000732064421667
2025-12-11,North,Marketplace,10304,688,450,48.34,18.85,8030.139999999999,145002.37,18,97935.33,0.04,8055.687222222222,0.3245949704132422,0.3899462143152669
2025-12-11,North,Web,14779,1048,612,64.28999999999999,25.07,11550.73,178856.76,25,117434.4,0.04084967320261438,7154.2704,0.34341648590749385,0.3899517809923783
2025-12-11,South,App,10626,731,457,49.47,19.29,8909.1,196593.03,19,129309.01,0.04157549234135667,10347.00157894737,0.3422502822200767,0.3899332929047908
2025-12-11,South,Marketplace,8516,569,373,39.269999999999996,15.31,6708.29,131619.82,15,86234.15,0.040214477211796246,8774.654666666667,0.34482397863786785,0.3898650369238605
2025-12-11,South,Web,11601,778,502,53.33,20.8,9047.1,169736.47,21,119316.39,0.04183266932270916,8082.689047619047,0.29704918453883244,0.3900243765235327
2025-12-11,West,App,11028,753,476,50.46,19.67,8787.720000000001,186185.29,20,123068.79,0.04201680672268908,9309.264500000001,0.3389983172139969,0.38981371383273883
2025-12-11,West,Marketplace,8688,593,365,38.09,14.86,6932.74,111670.48999999999,16,73861.16,0.043835616438356165,6979.405624999999,0.33857942237022504,0.3901286426883696
2025-12-11,West,Web,13162,898,564,60.62,23.64,9980.83,197810.81,23,129658.82,0.040780141843971635,8600.47,0.34453117097088876,0.38997030682942924
2025-12-12,East,App,8336,610,369,38.260000000000005,14.92,7083.92,98169.6,15,64795.46,0.04065040650406504,6544.64,0.3399641029402178,0.38996340825927855
2025-12-12,East,Marketplace,7100,485,300,30.53,11.91,5644.21,109247.75,13,102626.78,0.043333333333333335,8403.673076923076,0.06060509255339356,0.3901080904028824
2025-12-12,East,Web,10752,660,419,43.980000000000004,17.15,8128.4800000000005,96251.12,17,62162.82,0.0405727923627685,5661.830588235294,0.3541600347092065,0.38994997726239194
2025-12-12,North,App,11529,867,529,55.28,21.560000000000002,9460.21,130453.37,21,87725.57,0.03969754253308128,6212.065238095238,0.32753312543784796,0.39001447178002896
2025-12-12,North,Marketplace,9462,631,410,42.66,16.64,7416.88,149279.29,17,98537.81999999999,0.041463414634146344,8781.134705882354,0.3399096418532002,0.3900609470229724
2025-12-12,North,Web,13310,915,574,60.57000000000001,23.619999999999997,11159.66,207618.91,24,136113.72,0.041811846689895474,8650.787916666666,0.3444059599388129,0.38996202740630664
2025-12-12,South,App,10640,683,433,45.4,17.71,8507.36,92682.16,19,61475.15,0.04387990762124711,4878.008421052632,0.3367099989900969,0.3900881057268723
2025-12-12,South,Marketplace,7862,526,334,36.22,14.12,6155.96,74879.46,14,47816.56,0.041916167664670656,5348.532857142857,0.3614195401515984,0.3898398674765323
2025-12-12,South,Web,11119,782,466,46.97,18.32,8815.16,109941.47,19,73735.33,0.0407725321888412,5786.393157894737,0.3293219564919407,0.3900361933148819
2025-12-12,West,App,10183,786,462,49.379999999999995,19.259999999999998,9457.4,147267.96,20,116711.86,0.04329004329004329,7363.397999999999,0.20748640776989097,0.39003645200486026
2025-12-12,West,Marketplace,8147,615,388,41.37,16.14,7176.709999999999,119752.53,16,81585.29,0.041237113402061855,7484.533125,0.3187176087219202,0.3901377810007252
2025-12-12,West,Web,12214,866,545,56.79,22.15,10260.93,199775.62,23,129890.5,0.04220183486238532,8685.89652173913,0.34981806088250406,0.39003345659447086
2025-12-13,East,App,9723,676,401,42.480000000000004,16.57,7276.88,175950.36,17,115069.34,0.04239401496259352,10350.021176470587,0.3460124776101623,0.3900659133709981
2025-12-13,East,Marketplace,7807,519,326,34.55,13.469999999999999,6346.59,78147.06999999999,14,58159.66,0.04294478527607362,5581.933571428571,0.25576659495999005,0.3898697539797395
2025-12-13,East,Web,11624,738,465,48.120000000000005,18.76,8622.38,110374.12000000001,19,72699.58,0.04086021505376344,5809.164210526316,0.3413349071322155,0.38985868661679135
2025-12-13,North,App,13455,983,581,61.09,23.83,10911.83,156454.67,25,103393.58,0.043029259896729774,6258.1868,0.3391467317658208,0.39008020952692746
2025-12-13,North,Marketplace,10179,745,472,47.76,18.62,8513.77,171935.66,19,114662.58,0.04025423728813559,9049.245263157894,0.3331076287490332,0.3898659966499163
2025-12-13,North,Web,14638,1017,638,67.52,26.33,11931.31,291808.83999999997,27,192352.03,0.04231974921630094,10807.734814814814,0.3408286397355199,0.3899585308056872
2025-12-13,South,App,11570,749,498,51.16,19.950000000000003,9822.09,201700.45,20,134601.08,0.040160642570281124,10085.022500000001,0.3326684199266785,0.38995308835027376
2025-12-13,South,Marketplace,8598,603,387,41.5,16.19,6953.14,148347.38,16,97978.62,0.041343669250646,9271.71125,0.3395325215720022,0.39012048192771087
2025-12-13,South,Web,12662,877,564,59.67,23.27,10160.880000000001,150988.56,24,99516.5,0.0425531914893617,6291.19,0.3409003966923057,0.38997821350762524
2025-12-13,West,App,11853,810,524,53.36,20.810000000000002,8539.310000000001,224563.41,22,155269.33,0.04198473282442748,10207.427727272727,0.3085724428570087,0.389992503748126
2025-12-13,West,Marketplace,10214,752,453,47.129999999999995,18.38,7849.48,124682.31,19,85856.04,0.04194260485651214,6562.226842105263,0.3114015933776011,0.38998514746446
2025-12-13,West,Web,14935,979,608,65.0,25.35,11759.43,148942.71,25,96869.47,0.04111842105263158,5957.7083999999995,0.3496192596468803,0.39
2025-12-14,East,App,9124,614,400,40.43,15.77,7014.42,155062.83000000002,16,104269.85,0.04,9691.426875000001,0.3275638655633978,0.3900568884491714
2025-12-14,East,Marketplace,7724,552,334,36.36,14.18,6523.48,71177.91,14,46599.33,0.041916167664670656,5084.136428571429,0.3453119092707274,0.38998899889988997
2025-12-14,East,Web,11655,755,488,50.64,19.74,8932.69,149268.97,20,98115.95,0.040983606557377046,7463.4485,0.3426902456686075,0.3898104265402843
2025-12-14,North,App,12866,904,560,58.53,22.83,9502.81,207989.32,23,138056.68,0.04107142857142857,9043.013913043478,0.33623187959843326,0.39005638134290105
2025-12-14,North,Marketplace,10093,721,457,48.02,18.72,8926.900000000001,137400.9,19,91548.92,0.04157549234135667,7231.626315789474,0.333709458962787,0.3898375676801332
2025-12-14,North,Web,15248,1048,638,67.23,26.22,12060.810000000001,118252.34,27,80411.71,0.04231974921630094,4379.716296296297,0.31999899536871734,0.3900044622936189
2025-12-14,South,App,10710,753,476,49.79,19.42,8881.02,128612.38,20,86243.18,0.04201680672268908,6430.619000000001,0.329433294057695,0.39003816027314725
2025-12-14,South,Marketplace,8524,641,397,42.540000000000006,16.59,7275.2,133842.54,16,98000.52,0.04030226700251889,8365.15875,0.26779243729235863,0.3899858956276445
2025-12-14,South,Web,13285,947,605,64.78999999999999,25.27,11554.51,186599.34,25,130164.06,0.04132231404958678,7463.9736,0.30244094110943803,0.3900293255131965
2025-12-14,West,App,12865,942,552,56.87,22.18,10476.43,129544.1,22,97664.34999999999,0.03985507246376811,5888.368181818182,0.2460918714167609,0.39001230877439774
2025-12-14,West,Marketplace,10728,739,464,48.099999999999994,18.76,8377.07,164572.09,20,113139.70999999999,0.04310344827586207,8228.6045,0.312521886305266,0.3900207900207901
2025-12-14,West,Web,15284,960,621,62.78,24.479999999999997,11267.95,187066.26,26,123696.57,0.04186795491143317,7194.8561538461545,0.33875531589715857,0.38993309971328444
2025-12-15,East,App,8307,546,350,37.26,14.53,6621.52,188168.91,15,124881.69,0.04285714285714286,12544.594000000001,0.3363319689740457,0.38996242619431026
2025-12-15,East,Marketplace,6674,469,293,31.53,12.3,5482.139999999999,121503.29,12,79156.79,0.040955631399317405,10125.274166666666,0.3485214268683589,0.390104662226451
2025-12-15,East,Web,9864,618,395,41.79,16.29,7066.1900000000005,105427.31999999999,16,81096.37,0.04050632911392405,6589.2074999999995,0.23078410795228407,0.3898061737257717
2025-12-15,North,App,12018,783,502,53.83,21.0,9384.83,198973.86,21,130790.06,0.04183266932270916,9474.945714285714,0.3426771737754899,0.3901170351105332
2025-12-15,North,Marketplace,9574,707,419,42.5,16.57,7568.26,287574.82,18,194444.19999999998,0.04295942720763723,15976.378888888888,0.3238483118932319,0.38988235294117646
2025-12-15,North,Web,14228,965,607,61.629999999999995,24.03,11623.89,156358.76,26,106256.67,0.042833607907743,6013.798461538462,0.3204303359786174,0.3899075125750447
2025-12-15,South,App,9105,652,414,44.519999999999996,17.36,7137.83,223551.01,18,150692.57,0.043478260869565216,12419.500555555556,0.32591416160454834,0.389937106918239
2025-12-15,South,Marketplace,9415,646,391,41.35,16.119999999999997,6979.780000000001,129097.38,16,85148.56,0.04092071611253197,8068.58625,0.3404315409034638,0.38984280532043525
2025-12-15,South,Web,11081,738,476,49.91,19.46,8792.12,203844.69,20,133514.41999999998,0.04201680672268908,10192.2345,0.3450188964941889,0.3899018232819075
