request_id,created_at,insight_id,role,kpi,region,total_latency_ms,sql_latency_ms,analytics_latency_ms,retrieval_latency_ms,llm_latency_ms,model,model_calls,input_tokens,output_tokens,estimated_cost_usd,cache_hit,fallback_used,errors,ecs_band
req_9f9b0e6c4949,2026-08-30T12:17:46.106205+00:00,ins_01b0b96563d2,ceo,gross_margin,North,2628.63,0.0,2626.69,1.86,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_2aa3554f8db5,2026-08-30T12:18:22.714267+00:00,ins_612097ca9033,ceo,revenue,North,3121.06,0.0,3119.2,1.67,0.12,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_20cde47ed617,2026-08-30T12:18:27.607121+00:00,ins_8ddf061452e4,ceo,revenue,North,2835.32,0.0,2834.44,0.82,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_901a12b9c53c,2026-08-30T12:18:32.672731+00:00,ins_f9af615fc261,ceo,orders,North,3013.0,0.0,3012.13,0.81,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_46a6646fdbcd,2026-08-30T12:18:38.320836+00:00,ins_7dce18472459,ceo,conversion_rate,North,3593.94,0.0,3591.78,2.05,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_4419bd764e5a,2026-08-30T12:18:42.976275+00:00,ins_617ab02e91aa,ceo,aov,North,2616.28,0.0,2614.45,1.71,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_a993d1227de9,2026-08-30T12:18:47.511719+00:00,ins_046316a5a5dd,ceo,gross_margin,North,2504.25,0.0,2502.75,1.43,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_d20adab4ca5e,2026-08-30T12:19:21.620890+00:00,ins_5856a7817a36,ceo,revenue,North,2494.43,0.0,2493.05,1.28,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_34c42f138ebe,2026-08-30T12:19:26.302888+00:00,ins_669bc15e4e16,ceo,revenue,North,2644.73,0.0,2643.21,1.45,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_29853a2e04f5,2026-08-30T12:19:32.030738+00:00,ins_8413dd8c8321,ceo,orders,North,3680.35,0.0,3677.19,3.07,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_5783f85095f4,2026-08-30T12:19:36.979184+00:00,ins_c511d923b7f6,ceo,conversion_rate,North,2904.19,0.0,2902.22,1.9,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_dbe65cbbfc99,2026-08-30T12:19:41.894384+00:00,ins_8e00f3a8517a,ceo,aov,North,2850.73,0.0,2849.55,1.1,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_414898fc4786,2026-08-30T12:19:46.524864+00:00,ins_6acfba35cd84,ceo,gross_margin,North,2584.02,0.0,2582.33,1.6,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_5b5b56ac1ea5,2026-08-30T12:19:51.541437+00:00,ins_6e6e172650e5,ceo,revenue,North,2905.29,0.0,2903.91,1.28,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_06a190cb0088,2026-08-30T12:19:56.477557+00:00,ins_031975e19a34,ceo,revenue,North,2901.42,0.0,2899.72,1.56,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_da93281b887e,2026-08-30T12:20:02.471825+00:00,ins_5c5fdcad1133,ceo,orders,North,3958.12,0.0,3955.88,2.16,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_ce242c4dd0ec,2026-08-30T12:20:08.153956+00:00,ins_bcd98488724b,ceo,conversion_rate,North,3626.74,0.0,3624.0,2.6,0.07,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_1a66d6d642de,2026-08-30T12:20:14.096848+00:00,ins_d765fc145f59,ceo,aov,North,3877.01,0.0,3875.27,1.62,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_5f3b7e9a2447,2026-08-30T12:20:19.912856+00:00,ins_5aa69e0c3381,ceo,gross_margin,North,3751.38,0.0,3750.22,1.1,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_f70aed151bf1,2026-08-30T12:21:54.259863+00:00,ins_499bc11cb79c,ceo,revenue,North,2149.73,0.0,2147.79,1.85,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_a573f5ed748b,2026-08-30T12:21:58.808680+00:00,ins_c7a81bc68a16,ceo,revenue,North,2512.45,0.0,2511.66,0.74,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_812d700dd8aa,2026-08-30T12:22:03.275749+00:00,ins_d9ac66774b2c,ceo,orders,North,2399.67,0.0,2397.61,1.95,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_397eda1b09e0,2026-08-30T12:22:07.596003+00:00,ins_d3cbc6c77176,ceo,conversion_rate,North,2256.24,0.0,2254.99,1.19,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_791d29f226f6,2026-08-30T12:22:11.815443+00:00,ins_5b4ecbd4a9bd,ceo,aov,North,2202.78,0.0,2201.81,0.9,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_400cadc02cb3,2026-08-30T12:22:16.077527+00:00,ins_ab7218de18b0,ceo,gross_margin,North,2217.34,0.0,2216.56,0.72,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_87722906ced1,2026-08-30T12:22:20.663140+00:00,ins_9b2b4dfd0e0d,ceo,revenue,North,2491.67,0.0,2490.66,0.93,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_081f9e83edfd,2026-08-30T12:22:25.169740+00:00,ins_865f967f6861,ceo,revenue,North,2475.44,0.0,2473.74,1.57,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_ff34286a1a83,2026-08-30T12:22:29.495773+00:00,ins_c40c21491b60,ceo,orders,North,2252.92,0.0,2251.93,0.93,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_4eb62629342a,2026-08-30T12:22:33.885948+00:00,ins_31b9eb049ddd,ceo,conversion_rate,North,2346.14,0.0,2344.56,1.49,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_a52396eae096,2026-08-30T12:22:38.384990+00:00,ins_87757e37f9ad,ceo,aov,North,2441.81,0.0,2440.94,0.83,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_87bd70e65c77,2026-08-30T12:22:42.844570+00:00,ins_01a348d62a53,ceo,gross_margin,North,2416.42,0.0,2415.36,1.0,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_17b0eae7a37d,2026-08-30T12:24:12.315083+00:00,ins_b9a92db2acc1,ceo,revenue,North,4037.92,0.0,4035.73,2.07,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_1e9607558eda,2026-08-30T12:24:12.364356+00:00,ins_22de80405891,ceo,revenue,North,3693.09,0.0,3692.26,0.76,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_307e10095abe,2026-08-30T12:24:16.497119+00:00,ins_41837f859131,ceo,revenue,North,2085.18,0.0,2083.66,1.42,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_56c69fc2f474,2026-08-30T12:24:20.825089+00:00,ins_3aa472be5a1c,ceo,orders,North,2282.98,0.0,2282.0,0.9,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_fe59f7174dd4,2026-08-30T12:24:24.974982+00:00,ins_85a9a65edbda,ceo,conversion_rate,North,2096.96,0.0,2095.95,0.95,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_e46593e8c585,2026-08-30T12:24:30.199456+00:00,ins_989746cdb5fc,ceo,aov,North,3157.54,0.0,3155.36,2.09,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_6ba6c7b64c28,2026-08-30T12:24:35.593404+00:00,ins_9f0d20e3fb7a,ceo,gross_margin,North,3334.52,0.0,3333.63,0.67,0.19,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_b290b7b88ba4,2026-08-30T12:24:40.789233+00:00,ins_81234deec4fb,ceo,revenue,North,3100.24,0.0,3098.72,1.42,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_83844ffdf55f,2026-08-30T12:24:46.123259+00:00,ins_391282935ad1,ceo,revenue,North,3262.45,0.0,3260.64,1.69,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_10a62beed888,2026-08-30T12:24:50.994289+00:00,ins_37331ccf2ff9,ceo,orders,North,2823.22,0.0,2821.94,1.22,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_256e31d95de5,2026-08-30T12:24:55.864033+00:00,ins_e3308cf21c1f,ceo,conversion_rate,North,2839.19,0.0,2838.18,0.93,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_4270f1e3a25e,2026-08-30T12:25:00.714305+00:00,ins_412e717596df,ceo,aov,North,2793.24,0.0,2791.82,1.33,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_ade1ad58843d,2026-08-30T12:25:05.527609+00:00,ins_07993287d2c2,ceo,gross_margin,North,2752.09,0.0,2751.0,1.03,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_69b4ebbd9d04,2026-08-30T12:47:35.227997+00:00,ins_a19ce05d81d1,ceo,revenue,North,4544.43,0.0,4542.3,1.98,0.09,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_95f2132cfc2f,2026-08-30T12:48:47.317319+00:00,ins_f867ef20131d,ceo,revenue,North,34617.71,0.0,34379.84,120.3,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_cd2c395d440f,2026-08-30T12:48:47.957429+00:00,ins_dd210e12c2e7,ceo,orders,North,35257.19,0.0,35056.33,200.7,0.08,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_126bf615097e,2026-08-30T12:48:49.121013+00:00,ins_73ac999af160,ceo,conversion_rate,North,7654.36,0.0,7652.06,2.18,0.07,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_b1736a10cf74,2026-08-30T12:48:55.089095+00:00,ins_ef652deea9ed,ceo,aov,North,3940.17,0.0,3937.4,2.65,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_b0e5c15e711b,2026-08-30T12:49:01.339408+00:00,ins_12132835d8f8,ceo,gross_margin,North,4204.68,0.0,4203.38,1.19,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_1630b00411c1,2026-08-30T12:52:35.415055+00:00,ins_2b04d43dfd83,ceo,orders,North,6528.3,0.0,6523.64,4.51,0.09,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_5cde0a5d50b8,2026-08-30T12:52:43.777694+00:00,ins_946f3a16c9a5,ceo,revenue,North,6277.21,0.0,6273.45,3.62,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_c08d07fa8012,2026-08-30T12:52:51.139961+00:00,ins_aa9d3c9e1aab,ceo,orders,North,5305.99,0.0,5294.41,11.48,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_ba53de53506b,2026-08-30T12:53:04.494994+00:00,ins_d49d9d754495,ceo,conversion_rate,North,11292.35,0.0,11234.43,57.83,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_3029b93038ac,2026-08-30T12:53:04.844910+00:00,ins_6bcae1d8b6d3,ceo,orders,North,11026.7,0.0,11024.86,1.69,0.07,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_d1c9270c2497,2026-08-30T12:53:18.070323+00:00,ins_ff1d2a994f81,ceo,aov,North,11451.29,0.0,11336.66,114.48,0.09,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_6cba8f717754,2026-08-30T12:53:18.799255+00:00,ins_7ccdc0b09a47,ceo,revenue,North,11853.67,0.0,11759.65,93.8,0.16,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_2ff2338208c1,2026-08-30T12:53:29.759777+00:00,ins_4da3f853cdb6,ceo,orders,North,12514.13,0.0,12485.36,28.58,0.11,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_3cf57ffd359c,2026-08-30T12:53:34.305552+00:00,ins_dcfe84eb10f2,ceo,gross_margin,North,14145.18,0.0,14136.45,8.62,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_6bc089eb2d6e,2026-08-30T12:53:34.877846+00:00,ins_43bbcbbc5663,ceo,orders,North,13664.68,0.0,13598.36,66.23,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_98ad296316bc,2026-08-30T12:53:41.471130+00:00,ins_a908188a619d,ceo,orders,North,9937.72,0.0,9910.85,26.77,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_aad2dbc68266,2026-08-30T12:53:44.653437+00:00,ins_7415a380dcae,ceo,conversion_rate,North,7563.23,0.0,7451.85,111.25,0.07,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_1ce1b6db22cb,2026-08-30T12:53:48.584955+00:00,ins_42bdbe28ba53,ceo,revenue,North,4966.68,0.0,4952.29,14.26,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_aae2e9e6f11b,2026-08-30T12:53:52.098955+00:00,ins_5167f521c3e8,ceo,aov,North,5359.83,0.0,5215.08,144.65,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_17c7ecbefc81,2026-08-30T12:53:56.571674+00:00,ins_73c186679925,ceo,orders,North,5603.73,0.0,5579.4,24.16,0.11,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_77f77e13db5e,2026-08-30T12:53:59.878628+00:00,ins_85c70275fd31,ceo,gross_margin,North,5576.75,0.0,5539.77,36.75,0.14,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_2fc0813768e2,2026-08-30T12:54:02.871815+00:00,ins_773cf7066ef0,ceo,conversion_rate,North,4046.52,0.0,4040.35,5.93,0.13,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_ac037b0bfeab,2026-08-30T12:54:09.124089+00:00,ins_2f26dd0b28af,ceo,aov,North,4205.39,0.0,4200.92,4.29,0.13,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_5f7a7b808607,2026-08-30T12:54:16.101109+00:00,ins_30d3f41cb0b7,ceo,gross_margin,North,4938.5,0.0,4869.59,68.79,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_b743144c0fa6,2026-08-30T12:54:22.326039+00:00,ins_90cdd718c19e,ceo,revenue,North,6556.21,0.0,6552.64,3.45,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_216d029da123,2026-08-30T12:54:30.331884+00:00,ins_a0a8436a98d6,ceo,revenue,North,5923.03,0.0,5921.35,1.58,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_998be5b44906,2026-08-30T12:54:39.520591+00:00,ins_476c4177d1ee,ceo,orders,North,7122.12,0.0,7117.54,4.47,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_a66fba978059,2026-08-30T12:54:48.123191+00:00,ins_f1e21b01d3fd,ceo,conversion_rate,North,6519.97,0.0,6513.08,6.67,0.15,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_7e0ab5b133e3,2026-08-30T12:54:57.222077+00:00,ins_42ceeca44d38,ceo,aov,North,7040.69,0.0,7033.33,5.42,0.12,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_350b5bdf0fa2,2026-08-30T12:55:05.853271+00:00,ins_9df60b77c1cc,ceo,gross_margin,North,6557.88,0.0,6553.19,4.47,0.15,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_294c4efaf021,2026-08-30T12:56:15.357499+00:00,ins_985224d364ec,ceo,revenue,North,5271.03,0.0,5268.08,2.83,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_56830f2e0dc4,2026-08-30T12:56:21.935438+00:00,ins_b0aafa043e75,ceo,revenue,North,4508.86,0.0,4507.75,1.03,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_f38332ca610e,2026-08-30T12:56:26.676184+00:00,ins_661832b9c3d2,ceo,orders,North,2677.25,0.0,2675.86,1.34,0.02,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_ae386dae5237,2026-08-30T12:56:31.452615+00:00,ins_f70f80a8650c,ceo,conversion_rate,North,2730.55,0.0,2728.69,1.74,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_244281fef600,2026-08-30T12:56:35.948179+00:00,ins_52b441493aa9,ceo,aov,North,2463.25,0.0,2462.19,1.0,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_58d8dc693649,2026-08-30T12:56:40.358367+00:00,ins_292d10baa1da,ceo,gross_margin,North,2359.45,0.0,2358.53,0.86,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_54f7f6811277,2026-08-30T13:16:02.995671+00:00,ins_bc01873a8f86,ceo,revenue,North,3784.87,0.0,3774.06,1.42,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_2369b2e066ce,2026-08-30T13:16:07.307599+00:00,ins_923ad26535f6,ceo,revenue,North,2255.36,0.0,2254.34,0.95,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_a99f4e21f95d,2026-08-30T13:16:11.704059+00:00,ins_12ba248714ac,ceo,orders,North,2367.21,0.0,2365.58,1.53,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_1476aea6bb13,2026-08-30T13:16:15.877035+00:00,ins_8e6a3dd384d9,ceo,conversion_rate,North,2104.52,0.0,2098.44,0.62,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_8f48c2ac0184,2026-08-30T13:16:19.501348+00:00,ins_574e11836ec6,ceo,aov,North,1578.56,0.0,1577.68,0.81,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_5c7f668ccc73,2026-08-30T13:16:23.340085+00:00,ins_3bf68ff53a1f,ceo,gross_margin,North,1801.77,0.0,1800.9,0.8,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_a8461e55c045,2026-08-30T13:17:36.098676+00:00,ins_4d300d5ec668,ceo,revenue,North,2342.76,0.0,2341.26,1.39,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_7df68af5cfb5,2026-08-30T13:17:40.687057+00:00,ins_d0cc01962214,ceo,revenue,North,2514.65,0.0,2512.88,1.68,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_b6370c6542e8,2026-08-30T13:17:45.136400+00:00,ins_cdf16be7d54d,ceo,orders,North,2378.73,0.0,2377.04,1.62,0.02,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_1f4efc6588c7,2026-08-30T13:17:49.581548+00:00,ins_6a3b86589ed1,ceo,conversion_rate,North,2384.34,0.0,2382.5,1.71,0.08,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_861d0257c94b,2026-08-30T13:17:54.280513+00:00,ins_1e9d6d61f57a,ceo,aov,North,2629.54,0.0,2628.72,0.77,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_8e5497db6ebe,2026-08-30T13:17:59.117029+00:00,ins_24da23fd0d64,ceo,gross_margin,North,2795.55,0.0,2793.7,1.75,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_8775e34a7a03,2026-08-30T13:18:03.865747+00:00,ins_f93e6e20af20,ceo,revenue,North,2641.09,0.0,2639.27,1.71,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_3f5750e8d9d6,2026-08-30T13:18:08.122295+00:00,ins_f6546cc29d5d,ceo,revenue,North,2200.9,0.0,2199.21,1.61,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_812a8653a253,2026-08-30T13:18:12.517827+00:00,ins_0b458bb9c569,ceo,orders,North,2360.7,0.0,2358.57,1.99,0.09,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_a8ff0374040a,2026-08-30T13:18:16.927160+00:00,ins_070d531fcc34,ceo,conversion_rate,North,2352.96,0.0,2351.84,1.06,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_e962537f5c83,2026-08-30T13:18:21.552872+00:00,ins_f403654bd4a4,ceo,aov,North,2611.37,0.0,2610.55,0.77,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_094fcda6beda,2026-08-30T13:18:26.309151+00:00,ins_c1d3bed4526f,ceo,gross_margin,North,2701.89,0.0,2699.76,2.01,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_2911f862ea85,2026-08-30T13:19:06.657963+00:00,ins_4f7d594b7dca,ceo,revenue,North,2117.15,0.0,2116.21,0.85,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_f88c0f0b455f,2026-08-30T13:19:11.189187+00:00,ins_7686aa7315f7,ceo,revenue,North,2455.56,0.0,2454.19,1.27,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_432814a65e13,2026-08-30T13:19:15.673733+00:00,ins_43422ffea568,ceo,orders,North,2434.08,0.0,2431.64,2.34,0.07,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_46932c61689b,2026-08-30T13:19:20.243508+00:00,ins_99b17d3a43c0,ceo,conversion_rate,North,2518.16,0.0,2517.3,0.81,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_7f82a374e07d,2026-08-30T13:19:25.080837+00:00,ins_7eb26c67df5c,ceo,aov,North,2795.47,0.0,2793.07,2.28,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_a025d907de91,2026-08-30T13:19:31.885269+00:00,ins_69b4a4e6beb8,ceo,gross_margin,North,4759.86,0.0,4565.61,194.17,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_e39acdd63283,2026-08-30T13:19:32.399385+00:00,ins_7cab2d557b23,ceo,revenue,North,3812.2,0.0,3811.08,1.03,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_bc65be624524,2026-08-30T13:19:36.693773+00:00,ins_c816b176feb3,ceo,revenue,North,2240.61,0.0,2239.13,1.41,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_b3071c342bb1,2026-08-30T13:19:41.357352+00:00,ins_53f70ce37b51,ceo,orders,North,2595.25,0.0,2594.45,0.73,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_995c7007f0b7,2026-08-30T13:19:45.676832+00:00,ins_ebfbfaee2f5e,ceo,conversion_rate,North,2277.95,0.0,2276.7,1.18,0.04,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_f8eaef8cb5c0,2026-08-30T13:19:49.967481+00:00,ins_b55c0305f2f5,ceo,aov,North,2246.56,0.0,2245.71,0.8,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_73671e6695ba,2026-08-30T13:19:54.359877+00:00,ins_317291101fc9,ceo,gross_margin,North,2335.59,0.0,2334.93,0.62,0.02,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_06c85b7d7a2b,2026-08-30T13:19:58.709319+00:00,ins_23f6c0c83774,ceo,revenue,North,2233.74,0.0,2232.91,0.75,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_dadc9b068687,2026-08-30T13:20:03.104289+00:00,ins_1c29e87a8427,ceo,revenue,North,2346.13,0.0,2344.35,1.67,0.08,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_99161aff1041,2026-08-30T13:20:07.424719+00:00,ins_3fd38a06ce15,ceo,orders,North,2247.53,0.0,2244.96,2.44,0.07,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_dfc13906b991,2026-08-30T13:20:12.022236+00:00,ins_a4dffe0d7cb5,ceo,conversion_rate,North,2542.62,0.0,2540.89,1.63,0.06,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_36357aa9e05c,2026-08-30T13:20:16.545773+00:00,ins_d5682d31a9e8,ceo,aov,North,2489.12,0.0,2487.33,1.69,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_581ec644822a,2026-08-30T13:20:21.571782+00:00,ins_8447b56ebcf0,ceo,gross_margin,North,2964.99,0.0,2963.41,1.42,0.11,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_ea559b4103b5,2026-08-30T13:20:56.325930+00:00,ins_586ae4530fec,ceo,revenue,North,2383.44,0.0,2382.61,0.78,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_8e7b49932ce7,2026-08-30T13:21:00.622782+00:00,ins_f97f73361e65,ceo,revenue,North,2253.91,0.0,2252.74,1.09,0.06,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_d41684d3c3c6,2026-08-30T13:21:04.463605+00:00,ins_0e968f225fcd,ceo,revenue,North,3289.44,0.0,3199.7,89.64,0.07,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_c514bb8a8440,2026-08-30T13:21:05.499310+00:00,ins_46da00efcb44,ceo,orders,North,2737.49,0.0,2736.63,0.79,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_17da73bb4adb,2026-08-30T13:21:10.955061+00:00,ins_67c981a5a4fb,ceo,revenue,North,4429.18,0.0,4230.49,198.63,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_79652425263f,2026-08-30T13:21:11.113241+00:00,ins_a35d209d137a,ceo,conversion_rate,North,3442.16,0.0,3440.7,1.37,0.05,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_77bef778a21b,2026-08-30T13:21:17.352234+00:00,ins_076dc93ba049,ceo,orders,North,4335.61,0.0,4333.3,2.24,0.03,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_2b08d62a0b72,2026-08-30T13:21:17.410672+00:00,ins_fa69d057e9a7,ceo,aov,North,4129.77,0.0,4128.75,0.94,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_0210387fc5c4,2026-08-30T13:21:23.527867+00:00,ins_f2cf507b15e6,ceo,conversion_rate,North,4107.57,0.0,4104.74,2.73,0.07,deterministic_template,0,0,0,0.0,False,True,0,HIGH
req_fc242bce3fc3,2026-08-30T13:21:23.589428+00:00,ins_9c6e322d5fc7,ceo,gross_margin,North,4135.52,0.0,4134.21,1.26,0.03,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_fb60f476e74c,2026-08-30T13:21:27.866543+00:00,ins_4ddaff45aac7,ceo,aov,North,2239.87,0.0,2238.67,1.13,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_677f4084f1c8,2026-08-30T13:21:31.773841+00:00,ins_90b55d24f5d4,ceo,gross_margin,North,1843.96,0.0,1843.05,0.85,0.04,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_3e8243a82a75,2026-08-30T13:21:38.033459+00:00,ins_6b1504acced6,ceo,revenue,North,1935.21,0.0,1933.42,1.71,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_32b11db123bf,2026-08-30T13:21:42.437787+00:00,ins_efd788ec4e70,ceo,revenue,North,2363.7,0.0,2362.24,1.39,0.05,deterministic_template,0,0,0,0.0,False,True,0,MEDIUM
req_b22910eaaa2f,2026-08-30T13:21:46.363696+00:00,ins_c1a4a71ef969,ceo,orders,North,1889.95,0.0,1889.17,0.75,0.02,deterministic_template,0,0,0,0.0,False,True,0,HIGH
