date,campaign_id,region,channel,impressions,clicks,sessions,checkout_starts,checkout_completes,conversions,spend,updated_at
2025-10-20,Performance_East_App,East,App,3916,274,163,17.08,6.66,6.66,2681.71,2025-10-20 23:59:59
2025-10-20,AlwaysOn_East_Marketplace,East,Marketplace,4104,273,177,18.32,7.14,7.14,3152.47,2025-10-20 23:59:59
2025-10-20,Performance_East_Marketplace,East,Marketplace,2972,198,128,13.26,5.17,5.17,2282.83,2025-10-20 23:59:59
2025-10-20,AlwaysOn_West_Web,West,Web,9046,588,368,38.53,15.03,15.03,6819.61,2025-10-20 23:59:59
2025-10-20,Performance_West_Web,West,Web,6551,426,266,27.9,10.88,10.88,4938.34,2025-10-20 23:59:59
2025-10-20,AlwaysOn_West_App,West,App,6783,518,303,30.98,12.08,12.08,5399.78,2025-10-20 23:59:59
2025-10-20,Performance_West_App,West,App,4912,375,219,22.43,8.75,8.75,3910.18,2025-10-20 23:59:59
2025-10-20,AlwaysOn_West_Marketplace,West,Marketplace,6113,392,256,26.35,10.27,10.27,4792.99,2025-10-20 23:59:59
2025-10-20,Performance_West_Marketplace,West,Marketplace,4427,284,185,19.08,7.44,7.44,3470.78,2025-10-20 23:59:59
2025-10-21,AlwaysOn_North_Web,North,Web,8707,552,350,38.08,14.85,14.85,6293.43,2025-10-21 23:59:59
2025-10-21,Performance_North_Web,North,Web,6305,399,253,27.58,10.76,10.76,4557.31,2025-10-21 23:59:59
2025-10-21,AlwaysOn_North_App,North,App,7196,509,311,32.67,12.74,12.74,5288.91,2025-10-21 23:59:59
2025-10-21,Performance_North_App,North,App,5211,369,225,23.66,9.23,9.23,3829.9,2025-10-21 23:59:59
2025-10-21,AlwaysOn_North_Marketplace,North,Marketplace,6130,447,275,29.17,11.38,11.38,5036.46,2025-10-21 23:59:59
2025-10-21,Performance_North_Marketplace,North,Marketplace,4439,324,199,21.12,8.24,8.24,3647.09,2025-10-21 23:59:59
2025-10-21,AlwaysOn_South_Web,South,Web,7290,518,316,33.42,13.03,13.03,5976.96,2025-10-21 23:59:59
2025-10-21,Performance_South_Web,South,Web,5279,375,229,24.2,9.44,9.44,4328.14,2025-10-21 23:59:59
2025-10-21,AlwaysOn_South_App,South,App,5637,413,261,27.31,10.65,10.65,4586.72,2025-10-21 23:59:59
2025-10-21,Performance_South_App,South,App,4082,299,189,19.78,7.71,7.71,3321.42,2025-10-21 23:59:59
2025-10-21,AlwaysOn_South_Marketplace,South,Marketplace,5493,369,229,24.07,9.39,9.39,4498.67,2025-10-21 23:59:59
2025-10-21,Performance_South_Marketplace,South,Marketplace,3978,267,166,17.43,6.8,6.8,3257.66,2025-10-21 23:59:59
2025-10-21,AlwaysOn_East_Web,East,Web,6263,412,259,27.56,10.75,10.75,4820.25,2025-10-21 23:59:59
2025-10-21,Performance_East_Web,East,Web,4535,299,187,19.96,7.78,7.78,3490.52,2025-10-21 23:59:59
2025-10-21,AlwaysOn_East_App,East,App,4418,361,214,22.31,8.7,8.7,3624.74,2025-10-21 23:59:59
2025-10-21,Performance_East_App,East,App,3199,262,155,16.16,6.3,6.3,2624.82,2025-10-21 23:59:59
2025-10-21,AlwaysOn_East_Marketplace,East,Marketplace,4659,299,194,19.93,7.77,7.77,3476.51,2025-10-21 23:59:59
2025-10-21,Performance_East_Marketplace,East,Marketplace,3374,217,140,14.43,5.63,5.63,2517.47,2025-10-21 23:59:59
2025-10-21,AlwaysOn_West_Web,West,Web,7915,556,335,35.26,13.75,13.75,5968.03,2025-10-21 23:59:59
2025-10-21,Performance_West_Web,West,Web,5731,403,243,25.53,9.96,9.96,4321.68,2025-10-21 23:59:59
2025-10-21,AlwaysOn_West_App,West,App,6916,467,310,33.16,12.93,12.93,5730.57,2025-10-21 23:59:59
2025-10-21,Performance_West_App,West,App,5008,338,224,24.01,9.36,9.36,4149.72,2025-10-21 23:59:59
2025-10-21,AlwaysOn_West_Marketplace,West,Marketplace,5384,385,244,25.34,9.88,9.88,4342.25,2025-10-21 23:59:59
2025-10-21,Performance_West_Marketplace,West,Marketplace,3899,279,177,18.35,7.16,7.16,3144.39,2025-10-21 23:59:59
2025-10-22,AlwaysOn_North_Web,North,Web,7601,546,350,35.55,13.86,13.86,7017.0,2025-10-22 23:59:59
2025-10-22,Performance_North_Web,North,Web,5504,396,254,25.74,10.04,10.04,5081.28,2025-10-22 23:59:59
2025-10-22,AlwaysOn_North_App,North,App,7176,499,303,31.33,12.22,12.22,5541.84,2025-10-22 23:59:59
2025-10-22,Performance_North_App,North,App,5196,361,219,22.69,8.85,8.85,4013.06,2025-10-22 23:59:59
2025-10-22,AlwaysOn_North_Marketplace,North,Marketplace,5613,392,247,26.02,10.15,10.15,4379.97,2025-10-22 23:59:59
2025-10-22,Performance_North_Marketplace,North,Marketplace,4065,284,179,18.84,7.35,7.35,3171.71,2025-10-22 23:59:59
2025-10-22,AlwaysOn_South_Web,South,Web,7033,488,293,30.87,12.04,12.04,5656.92,2025-10-22 23:59:59
2025-10-22,Performance_South_Web,South,Web,5093,353,212,22.35,8.72,8.72,4096.39,2025-10-22 23:59:59
2025-10-22,AlwaysOn_South_App,South,App,6109,450,260,27.88,10.87,10.87,4697.95,2025-10-22 23:59:59
2025-10-22,Performance_South_App,South,App,4424,326,189,20.19,7.87,7.87,3401.96,2025-10-22 23:59:59
2025-10-22,AlwaysOn_South_Marketplace,South,Marketplace,4966,344,217,22.9,8.93,8.93,4148.01,2025-10-22 23:59:59
2025-10-22,Performance_South_Marketplace,South,Marketplace,3596,249,157,16.58,6.47,6.47,3003.73,2025-10-22 23:59:59
2025-10-22,AlwaysOn_East_Web,East,Web,5754,389,247,26.49,10.33,10.33,4682.32,2025-10-22 23:59:59
2025-10-22,Performance_East_Web,East,Web,4166,282,179,19.18,7.48,7.48,3390.64,2025-10-22 23:59:59
2025-10-22,AlwaysOn_East_App,East,App,4665,342,208,22.5,8.78,8.78,3595.4,2025-10-22 23:59:59
2025-10-22,Performance_East_App,East,App,3378,248,150,16.29,6.35,6.35,2603.57,2025-10-22 23:59:59
2025-10-22,AlwaysOn_East_Marketplace,East,Marketplace,3945,276,178,18.61,7.26,7.26,3334.44,2025-10-22 23:59:59
2025-10-22,Performance_East_Marketplace,East,Marketplace,2857,200,129,13.47,5.26,5.26,2414.6,2025-10-22 23:59:59
2025-10-22,AlwaysOn_West_Web,West,Web,8322,539,341,36.6,14.27,14.27,6348.3,2025-10-22 23:59:59
2025-10-22,Performance_West_Web,West,Web,6026,390,247,26.5,10.34,10.34,4597.04,2025-10-22 23:59:59
2025-10-22,AlwaysOn_West_App,West,App,6407,458,281,28.84,11.25,11.25,5206.98,2025-10-22 23:59:59
2025-10-22,Performance_West_App,West,App,4640,331,203,20.88,8.14,8.14,3770.57,2025-10-22 23:59:59
2025-10-22,AlwaysOn_West_Marketplace,West,Marketplace,5716,343,228,23.82,9.29,9.29,4144.85,2025-10-22 23:59:59
2025-10-22,Performance_West_Marketplace,West,Marketplace,4140,249,165,17.25,6.73,6.73,3001.44,2025-10-22 23:59:59
2025-10-23,AlwaysOn_North_Web,North,Web,7924,570,349,36.17,14.11,14.11,6372.1,2025-10-23 23:59:59
2025-10-23,Performance_North_Web,North,Web,5738,412,253,26.19,10.22,10.22,4614.28,2025-10-23 23:59:59
2025-10-23,AlwaysOn_North_App,North,App,7334,496,302,32.39,12.63,12.63,5641.51,2025-10-23 23:59:59
2025-10-23,Performance_North_App,North,App,5311,359,219,23.46,9.15,9.15,4085.23,2025-10-23 23:59:59
2025-10-23,AlwaysOn_North_Marketplace,North,Marketplace,5370,368,242,25.66,10.01,10.01,4585.45,2025-10-23 23:59:59
2025-10-23,Performance_North_Marketplace,North,Marketplace,3888,267,175,18.58,7.25,7.25,3320.5,2025-10-23 23:59:59
2025-10-23,AlwaysOn_South_Web,South,Web,6042,458,277,29.24,11.4,11.4,5140.38,2025-10-23 23:59:59
2025-10-23,Performance_South_Web,South,Web,4375,331,201,21.17,8.26,8.26,3722.34,2025-10-23 23:59:59
2025-10-23,AlwaysOn_South_App,South,App,5651,418,258,27.25,10.63,10.63,5079.62,2025-10-23 23:59:59
2025-10-23,Performance_South_App,South,App,4092,303,187,19.73,7.69,7.69,3678.35,2025-10-23 23:59:59
2025-10-23,AlwaysOn_South_Marketplace,South,Marketplace,5073,340,220,22.43,8.75,8.75,3954.44,2025-10-23 23:59:59
2025-10-23,Performance_South_Marketplace,South,Marketplace,3673,246,159,16.24,6.33,6.33,2863.56,2025-10-23 23:59:59
2025-10-23,AlwaysOn_East_Web,East,Web,5302,408,254,27.54,10.74,10.74,4605.2,2025-10-23 23:59:59
2025-10-23,Performance_East_Web,East,Web,3839,295,184,19.94,7.78,7.78,3334.8,2025-10-23 23:59:59
2025-10-23,AlwaysOn_East_App,East,App,4987,346,221,23.1,9.01,9.01,3905.67,2025-10-23 23:59:59
2025-10-23,Performance_East_App,East,App,3611,250,160,16.73,6.52,6.52,2828.24,2025-10-23 23:59:59
2025-10-23,AlwaysOn_East_Marketplace,East,Marketplace,4173,282,177,18.59,7.25,7.25,3076.03,2025-10-23 23:59:59
2025-10-23,Performance_East_Marketplace,East,Marketplace,3022,204,129,13.46,5.25,5.25,2227.47,2025-10-23 23:59:59
2025-10-23,AlwaysOn_West_Web,West,Web,6820,477,311,33.07,12.9,12.9,6033.88,2025-10-23 23:59:59
2025-10-23,Performance_West_Web,West,Web,4939,345,225,23.94,9.34,9.34,4369.36,2025-10-23 23:59:59
2025-10-23,AlwaysOn_West_App,West,App,6366,424,268,28.24,11.01,11.01,5081.45,2025-10-23 23:59:59
2025-10-23,Performance_West_App,West,App,4610,307,194,20.45,7.98,7.98,3679.67,2025-10-23 23:59:59
2025-10-23,AlwaysOn_West_Marketplace,West,Marketplace,5199,341,224,23.3,9.09,9.09,4333.82,2025-10-23 23:59:59
2025-10-23,Performance_West_Marketplace,West,Marketplace,3765,247,162,16.87,6.58,6.58,3138.28,2025-10-23 23:59:59
2025-10-24,AlwaysOn_North_Web,North,Web,8001,498,336,34.79,13.57,13.57,6520.3,2025-10-24 23:59:59
2025-10-24,Performance_North_Web,North,Web,5793,361,243,25.2,9.83,9.83,4721.6,2025-10-24 23:59:59
2025-10-24,AlwaysOn_North_App,North,App,6310,472,289,31.35,12.23,12.23,5302.4,2025-10-24 23:59:59
2025-10-24,Performance_North_App,North,App,4569,342,209,22.71,8.86,8.86,3839.67,2025-10-24 23:59:59
2025-10-24,AlwaysOn_North_Marketplace,North,Marketplace,5923,391,256,26.68,10.41,10.41,4568.65,2025-10-24 23:59:59
2025-10-24,Performance_North_Marketplace,North,Marketplace,4289,283,185,19.32,7.54,7.54,3308.33,2025-10-24 23:59:59
2025-10-24,AlwaysOn_South_Web,South,Web,6701,471,293,31.11,12.13,12.13,5763.46,2025-10-24 23:59:59
2025-10-24,Performance_South_Web,South,Web,4852,341,212,22.53,8.78,8.78,4173.54,2025-10-24 23:59:59
2025-10-24,AlwaysOn_South_App,South,App,6417,436,262,27.17,10.6,10.6,5020.64,2025-10-24 23:59:59
2025-10-24,Performance_South_App,South,App,4647,316,189,19.68,7.67,7.67,3635.64,2025-10-24 23:59:59
2025-10-24,AlwaysOn_South_Marketplace,South,Marketplace,4981,352,220,22.62,8.82,8.82,3897.81,2025-10-24 23:59:59
2025-10-24,Performance_South_Marketplace,South,Marketplace,3607,255,159,16.38,6.39,6.39,2822.55,2025-10-24 23:59:59
2025-10-24,AlwaysOn_East_Web,East,Web,5406,359,229,24.67,9.62,9.62,4344.02,2025-10-24 23:59:59
2025-10-24,Performance_East_Web,East,Web,3915,260,166,17.86,6.97,6.97,3145.67,2025-10-24 23:59:59
2025-10-24,AlwaysOn_East_App,East,App,4791,333,204,21.4,8.34,8.34,3835.79,2025-10-24 23:59:59
2025-10-24,Performance_East_App,East,App,3469,241,148,15.49,6.04,6.04,2777.64,2025-10-24 23:59:59
2025-10-24,AlwaysOn_East_Marketplace,East,Marketplace,4136,291,183,19.27,7.51,7.51,3193.96,2025-10-24 23:59:59
2025-10-24,Performance_East_Marketplace,East,Marketplace,2995,211,132,13.95,5.44,5.44,2312.87,2025-10-24 23:59:59
2025-10-24,AlwaysOn_West_Web,West,Web,7769,529,332,35.75,13.94,13.94,6426.22,2025-10-24 23:59:59
2025-10-24,Performance_West_Web,West,Web,5626,383,240,25.89,10.1,10.1,4653.47,2025-10-24 23:59:59
2025-10-24,AlwaysOn_West_App,West,App,6223,446,274,29.55,11.52,11.52,4648.03,2025-10-24 23:59:59
2025-10-24,Performance_West_App,West,App,4506,323,199,21.4,8.34,8.34,3365.82,2025-10-24 23:59:59
2025-10-24,AlwaysOn_West_Marketplace,West,Marketplace,5825,383,237,24.48,9.55,9.55,4123.96,2025-10-24 23:59:59
2025-10-24,Performance_West_Marketplace,West,Marketplace,4218,277,172,17.73,6.91,6.91,2986.31,2025-10-24 23:59:59
2025-10-25,AlwaysOn_North_Web,North,Web,9004,574,376,40.32,15.72,15.72,6916.87,2025-10-25 23:59:59
2025-10-25,Performance_North_Web,North,Web,6520,416,272,29.2,11.39,11.39,5008.77,2025-10-25 23:59:59
2025-10-25,AlwaysOn_North_App,North,App,7614,577,349,36.55,14.26,14.26,6762.48,2025-10-25 23:59:59
2025-10-25,Performance_North_App,North,App,5514,418,253,26.47,10.32,10.32,4896.97,2025-10-25 23:59:59
2025-10-25,AlwaysOn_North_Marketplace,North,Marketplace,7344,450,281,29.38,11.46,11.46,4831.38,2025-10-25 23:59:59
2025-10-25,Performance_North_Marketplace,North,Marketplace,5318,326,204,21.28,8.3,8.3,3498.58,2025-10-25 23:59:59
2025-10-25,AlwaysOn_South_Web,South,Web,7756,543,325,35.3,13.77,13.77,5721.77,2025-10-25 23:59:59
2025-10-25,Performance_South_Web,South,Web,5617,393,236,25.56,9.97,9.97,4143.35,2025-10-25 23:59:59
2025-10-25,AlwaysOn_South_App,South,App,6709,468,290,29.92,11.67,11.67,5685.62,2025-10-25 23:59:59
2025-10-25,Performance_South_App,South,App,4858,339,210,21.67,8.45,8.45,4117.17,2025-10-25 23:59:59
2025-10-25,AlwaysOn_South_Marketplace,South,Marketplace,5813,382,252,26.15,10.2,10.2,4735.26,2025-10-25 23:59:59
2025-10-25,Performance_South_Marketplace,South,Marketplace,4210,277,183,18.94,7.39,7.39,3428.98,2025-10-25 23:59:59
2025-10-25,AlwaysOn_East_Web,East,Web,5720,413,252,26.23,10.23,10.23,4842.2,2025-10-25 23:59:59
2025-10-25,Performance_East_Web,East,Web,4142,299,182,18.99,7.41,7.41,3506.42,2025-10-25 23:59:59
2025-10-25,AlwaysOn_East_App,East,App,5805,399,247,26.89,10.49,10.49,4688.11,2025-10-25 23:59:59
2025-10-25,Performance_East_App,East,App,4204,289,179,19.47,7.59,7.59,3394.84,2025-10-25 23:59:59
2025-10-25,AlwaysOn_East_Marketplace,East,Marketplace,4086,312,199,21.25,8.29,8.29,3447.82,2025-10-25 23:59:59
2025-10-25,Performance_East_Marketplace,East,Marketplace,2959,226,144,15.39,6.0,6.0,2496.69,2025-10-25 23:59:59
2025-10-25,AlwaysOn_West_Web,West,Web,8965,597,361,37.57,14.65,14.65,6420.4,2025-10-25 23:59:59
2025-10-25,Performance_West_Web,West,Web,6492,433,261,27.21,10.61,10.61,4649.26,2025-10-25 23:59:59
2025-10-25,AlwaysOn_West_App,West,App,7175,481,303,31.01,12.09,12.09,5471.92,2025-10-25 23:59:59
2025-10-25,Performance_West_App,West,App,5196,348,219,22.46,8.76,8.76,3962.42,2025-10-25 23:59:59
2025-10-25,AlwaysOn_West_Marketplace,West,Marketplace,5794,386,242,25.6,9.98,9.98,4494.86,2025-10-25 23:59:59
2025-10-25,Performance_West_Marketplace,West,Marketplace,4196,279,175,18.54,7.23,7.23,3254.9,2025-10-25 23:59:59
2025-10-26,AlwaysOn_North_Web,North,Web,8991,596,379,39.81,15.52,15.52,7690.4,2025-10-26 23:59:59
2025-10-26,Performance_North_Web,North,Web,6511,432,274,28.83,11.24,11.24,5568.91,2025-10-26 23:59:59
2025-10-26,AlwaysOn_North_App,North,App,7372,531,338,35.21,13.73,13.73,5815.06,2025-10-26 23:59:59
2025-10-26,Performance_North_App,North,App,5338,385,245,25.49,9.94,9.94,4210.91,2025-10-26 23:59:59
2025-10-26,AlwaysOn_North_Marketplace,North,Marketplace,7077,461,289,30.72,11.98,11.98,5180.76,2025-10-26 23:59:59
2025-10-26,Performance_North_Marketplace,North,Marketplace,5124,334,209,22.25,8.68,8.68,3751.58,2025-10-26 23:59:59
2025-10-26,AlwaysOn_South_Web,South,Web,8208,585,346,36.37,14.18,14.18,6558.74,2025-10-26 23:59:59
2025-10-26,Performance_South_Web,South,Web,5944,423,250,26.34,10.27,10.27,4749.43,2025-10-26 23:59:59
2025-10-26,AlwaysOn_South_App,South,App,6738,465,281,28.91,11.28,11.28,4952.69,2025-10-26 23:59:59
2025-10-26,Performance_South_App,South,App,4879,337,203,20.94,8.17,8.17,3586.43,2025-10-26 23:59:59
2025-10-26,AlwaysOn_South_Marketplace,South,Marketplace,5556,377,236,24.46,9.54,9.54,3911.42,2025-10-26 23:59:59
2025-10-26,Performance_South_Marketplace,South,Marketplace,4023,273,171,17.71,6.91,6.91,2832.41,2025-10-26 23:59:59
2025-10-26,AlwaysOn_East_Web,East,Web,6433,449,276,29.5,11.5,11.5,4968.66,2025-10-26 23:59:59
2025-10-26,Performance_East_Web,East,Web,4659,325,200,21.36,8.33,8.33,3598.0,2025-10-26 23:59:59
2025-10-26,AlwaysOn_East_App,East,App,5227,383,237,25.08,9.78,9.78,4493.21,2025-10-26 23:59:59
2025-10-26,Performance_East_App,East,App,3785,278,172,18.16,7.08,7.08,3253.7,2025-10-26 23:59:59
2025-10-26,AlwaysOn_East_Marketplace,East,Marketplace,4465,316,203,21.45,8.36,8.36,3959.6,2025-10-26 23:59:59
2025-10-26,Performance_East_Marketplace,East,Marketplace,3233,229,147,15.53,6.06,6.06,2867.3,2025-10-26 23:59:59
2025-10-26,AlwaysOn_West_Web,West,Web,7771,548,355,37.21,14.51,14.51,6631.87,2025-10-26 23:59:59
2025-10-26,Performance_West_Web,West,Web,5627,397,257,26.94,10.51,10.51,4802.39,2025-10-26 23:59:59
2025-10-26,AlwaysOn_West_App,West,App,7277,486,287,30.1,11.74,11.74,4510.29,2025-10-26 23:59:59
2025-10-26,Performance_West_App,West,App,5270,352,208,21.8,8.5,8.5,3266.07,2025-10-26 23:59:59
2025-10-26,AlwaysOn_West_Marketplace,West,Marketplace,5440,386,251,25.6,9.98,9.98,4673.85,2025-10-26 23:59:59
2025-10-26,Performance_West_Marketplace,West,Marketplace,3939,280,182,18.54,7.23,7.23,3384.51,2025-10-26 23:59:59
2025-10-27,AlwaysOn_North_Web,North,Web,8052,539,340,35.9,14.0,14.0,6239.47,2025-10-27 23:59:59
2025-10-27,Performance_North_Web,North,Web,5831,390,246,26.0,10.14,10.14,4518.23,2025-10-27 23:59:59
2025-10-27,AlwaysOn_North_App,North,App,6350,482,295,30.22,11.78,11.78,5173.23,2025-10-27 23:59:59
2025-10-27,Performance_North_App,North,App,4599,349,214,21.88,8.53,8.53,3746.13,2025-10-27 23:59:59
2025-10-27,AlwaysOn_North_Marketplace,North,Marketplace,5308,411,244,25.59,9.98,9.98,4103.72,2025-10-27 23:59:59
2025-10-27,Performance_North_Marketplace,North,Marketplace,3844,297,177,18.53,7.23,7.23,2971.66,2025-10-27 23:59:59
2025-10-27,AlwaysOn_South_Web,South,Web,6442,469,292,31.32,12.21,12.21,5585.21,2025-10-27 23:59:59
2025-10-27,Performance_South_Web,South,Web,4665,339,212,22.68,8.84,8.84,4044.46,2025-10-27 23:59:59
2025-10-27,AlwaysOn_South_App,South,App,5666,426,261,27.64,10.78,10.78,4864.39,2025-10-27 23:59:59
2025-10-27,Performance_South_App,South,App,4103,308,189,20.02,7.81,7.81,3522.49,2025-10-27 23:59:59
2025-10-27,AlwaysOn_South_Marketplace,South,Marketplace,4996,341,211,22.55,8.8,8.8,3971.58,2025-10-27 23:59:59
2025-10-27,Performance_South_Marketplace,South,Marketplace,3618,247,153,16.33,6.37,6.37,2875.97,2025-10-27 23:59:59
2025-10-27,AlwaysOn_East_Web,East,Web,5743,402,250,27.01,10.53,10.53,4781.19,2025-10-27 23:59:59
2025-10-27,Performance_East_Web,East,Web,4159,291,181,19.56,7.63,7.63,3462.24,2025-10-27 23:59:59
2025-10-27,AlwaysOn_East_App,East,App,5103,345,217,22.23,8.67,8.67,3922.21,2025-10-27 23:59:59
2025-10-27,Performance_East_App,East,App,3695,250,157,16.09,6.28,6.28,2840.22,2025-10-27 23:59:59
2025-10-27,AlwaysOn_East_Marketplace,East,Marketplace,3604,278,169,18.19,7.09,7.09,3195.98,2025-10-27 23:59:59
2025-10-27,Performance_East_Marketplace,East,Marketplace,2610,202,122,13.17,5.14,5.14,2314.33,2025-10-27 23:59:59
2025-10-27,AlwaysOn_West_Web,West,Web,6654,471,294,31.9,12.44,12.44,5324.28,2025-10-27 23:59:59
2025-10-27,Performance_West_Web,West,Web,4819,341,213,23.1,9.01,9.01,3855.52,2025-10-27 23:59:59
2025-10-27,AlwaysOn_West_App,West,App,6560,482,284,29.9,11.66,11.66,4822.36,2025-10-27 23:59:59
2025-10-27,Performance_West_App,West,App,4750,349,206,21.66,8.45,8.45,3492.05,2025-10-27 23:59:59
2025-10-27,AlwaysOn_West_Marketplace,West,Marketplace,4874,368,222,22.89,8.93,8.93,4028.84,2025-10-27 23:59:59
2025-10-27,Performance_West_Marketplace,West,Marketplace,3529,266,161,16.57,6.46,6.46,2917.44,2025-10-27 23:59:59
2025-10-28,AlwaysOn_North_Web,North,Web,7704,541,343,35.7,13.92,13.92,6180.94,2025-10-28 23:59:59
2025-10-28,Performance_North_Web,North,Web,5579,392,249,25.85,10.08,10.08,4475.85,2025-10-28 23:59:59
2025-10-28,AlwaysOn_North_App,North,App,6272,453,282,29.41,11.47,11.47,5150.96,2025-10-28 23:59:59
2025-10-28,Performance_North_App,North,App,4542,328,204,21.29,8.3,8.3,3730.0,2025-10-28 23:59:59
2025-10-28,AlwaysOn_North_Marketplace,North,Marketplace,6267,425,249,26.08,10.17,10.17,4483.22,2025-10-28 23:59:59
2025-10-28,Performance_North_Marketplace,North,Marketplace,4538,308,180,18.89,7.37,7.37,3246.47,2025-10-28 23:59:59
2025-10-28,AlwaysOn_South_Web,South,Web,6912,454,287,29.56,11.53,11.53,5078.81,2025-10-28 23:59:59
2025-10-28,Performance_South_Web,South,Web,5005,329,208,21.4,8.35,8.35,3677.76,2025-10-28 23:59:59
2025-10-28,AlwaysOn_South_App,South,App,6133,421,259,27.16,10.59,10.59,5251.02,2025-10-28 23:59:59
2025-10-28,Performance_South_App,South,App,4441,305,187,19.67,7.67,7.67,3802.46,2025-10-28 23:59:59
2025-10-28,AlwaysOn_South_Marketplace,South,Marketplace,5120,330,210,21.73,8.48,8.48,4092.32,2025-10-28 23:59:59
2025-10-28,Performance_South_Marketplace,South,Marketplace,3708,239,152,15.74,6.14,6.14,2963.4,2025-10-28 23:59:59
2025-10-28,AlwaysOn_East_Web,East,Web,5430,356,241,24.81,9.68,9.68,4214.15,2025-10-28 23:59:59
2025-10-28,Performance_East_Web,East,Web,3932,258,174,17.97,7.01,7.01,3051.62,2025-10-28 23:59:59
2025-10-28,AlwaysOn_East_App,East,App,4887,326,209,22.24,8.67,8.67,3764.74,2025-10-28 23:59:59
2025-10-28,Performance_East_App,East,App,3539,236,151,16.1,6.28,6.28,2726.19,2025-10-28 23:59:59
2025-10-28,AlwaysOn_East_Marketplace,East,Marketplace,3843,271,173,18.71,7.3,7.3,3169.46,2025-10-28 23:59:59
2025-10-28,Performance_East_Marketplace,East,Marketplace,2783,196,125,13.55,5.28,5.28,2295.13,2025-10-28 23:59:59
2025-10-28,AlwaysOn_West_Web,West,Web,7180,515,309,32.68,12.75,12.75,5312.19,2025-10-28 23:59:59
2025-10-28,Performance_West_Web,West,Web,5200,373,224,23.67,9.23,9.23,3846.76,2025-10-28 23:59:59
2025-10-28,AlwaysOn_West_App,West,App,6530,441,287,30.11,11.74,11.74,5932.33,2025-10-28 23:59:59
2025-10-28,Performance_West_App,West,App,4729,319,208,21.8,8.5,8.5,4295.83,2025-10-28 23:59:59
2025-10-28,AlwaysOn_West_Marketplace,West,Marketplace,5195,384,238,25.26,9.85,9.85,4421.46,2025-10-28 23:59:59
2025-10-28,Performance_West_Marketplace,West,Marketplace,3762,278,172,18.29,7.13,7.13,3201.75,2025-10-28 23:59:59
2025-10-29,AlwaysOn_North_Web,North,Web,8360,588,346,35.82,13.97,13.97,6436.83,2025-10-29 23:59:59
2025-10-29,Performance_North_Web,North,Web,6054,426,250,25.94,10.11,10.11,4661.16,2025-10-29 23:59:59
2025-10-29,AlwaysOn_North_App,North,App,6713,427,284,28.15,10.98,10.98,5431.02,2025-10-29 23:59:59
2025-10-29,Performance_North_App,North,App,4861,309,205,20.38,7.95,7.95,3932.81,2025-10-29 23:59:59
2025-10-29,AlwaysOn_North_Marketplace,North,Marketplace,5781,366,243,25.36,9.89,9.89,4199.99,2025-10-29 23:59:59
2025-10-29,Performance_North_Marketplace,North,Marketplace,4186,265,176,18.36,7.16,7.16,3041.37,2025-10-29 23:59:59
2025-10-29,AlwaysOn_South_Web,South,Web,6904,454,295,31.87,12.43,12.43,5314.42,2025-10-29 23:59:59
2025-10-29,Performance_South_Web,South,Web,4999,329,213,23.08,9.0,9.0,3848.37,2025-10-29 23:59:59
2025-10-29,AlwaysOn_South_App,South,App,5573,400,252,26.86,10.48,10.48,5022.34,2025-10-29 23:59:59
2025-10-29,Performance_South_App,South,App,4035,290,183,19.45,7.59,7.59,3636.87,2025-10-29 23:59:59
2025-10-29,AlwaysOn_South_Marketplace,South,Marketplace,4756,356,213,21.64,8.44,8.44,3838.53,2025-10-29 23:59:59
2025-10-29,Performance_South_Marketplace,South,Marketplace,3444,258,154,15.67,6.11,6.11,2779.63,2025-10-29 23:59:59
2025-10-29,AlwaysOn_East_Web,East,Web,6088,386,241,25.42,9.91,9.91,4443.58,2025-10-29 23:59:59
2025-10-29,Performance_East_Web,East,Web,4408,280,175,18.4,7.18,7.18,3217.77,2025-10-29 23:59:59
2025-10-29,AlwaysOn_East_App,East,App,5028,341,218,22.83,8.9,8.9,3924.13,2025-10-29 23:59:59
2025-10-29,Performance_East_App,East,App,3641,247,158,16.53,6.45,6.45,2841.61,2025-10-29 23:59:59
2025-10-29,AlwaysOn_East_Marketplace,East,Marketplace,4023,286,175,18.09,7.05,7.05,3375.56,2025-10-29 23:59:59
2025-10-29,Performance_East_Marketplace,East,Marketplace,2913,207,127,13.1,5.11,5.11,2444.37,2025-10-29 23:59:59
2025-10-29,AlwaysOn_West_Web,West,Web,7146,469,313,32.91,12.83,12.83,6098.1,2025-10-29 23:59:59
2025-10-29,Performance_West_Web,West,Web,5175,340,227,23.83,9.29,9.29,4415.86,2025-10-29 23:59:59
2025-10-29,AlwaysOn_West_App,West,App,6446,453,274,29.67,11.57,11.57,5151.4,2025-10-29 23:59:59
2025-10-29,Performance_West_App,West,App,4668,328,198,21.49,8.38,8.38,3730.33,2025-10-29 23:59:59
2025-10-29,AlwaysOn_West_Marketplace,West,Marketplace,4913,366,222,23.87,9.31,9.31,4085.34,2025-10-29 23:59:59
2025-10-29,Performance_West_Marketplace,West,Marketplace,3558,265,161,17.29,6.74,6.74,2958.35,2025-10-29 23:59:59
2025-10-30,AlwaysOn_North_Web,North,Web,7749,594,352,36.73,14.32,14.32,6599.28,2025-10-30 23:59:59
2025-10-30,Performance_North_Web,North,Web,5611,430,255,26.6,10.37,10.37,4778.79,2025-10-30 23:59:59
