order_id,line_id,order_ts,date,region,channel,product_id,category,quantity,unit_price,discount_pct,return_flag,return_value,returns_value,cogs,net_revenue
O00064092,O00064092_1,2026-03-04 07:16:00,2026-03-04,South,App,P013,Home,2,4461.95,0.0226,0,0.0,0.0,5945.44,8722.22
O00064093,O00064093_1,2026-03-04 07:09:00,2026-03-04,South,App,P057,Sports,2,4596.06,0.0512,0,0.0,0.0,5839.92,8721.48
O00064094,O00064094_1,2026-03-04 17:02:00,2026-03-04,South,App,P028,Beauty,1,2274.25,0.0245,0,0.0,0.0,1405.1,2218.53
O00064095,O00064095_1,2026-03-04 18:55:00,2026-03-04,South,App,P024,Beauty,1,1905.39,0.011,0,0.0,0.0,1293.36,1884.43
O00064096,O00064096_1,2026-03-04 06:47:00,2026-03-04,South,App,P019,Home,1,5642.16,0.0248,0,0.0,0.0,3615.21,5502.23
O00064097,O00064097_1,2026-03-04 21:33:00,2026-03-04,South,App,P041,Fashion,1,2640.05,0.0512,0,0.0,0.0,1553.15,2504.88
O00064098,O00064098_1,2026-03-04 00:05:00,2026-03-04,South,App,P045,Fashion,2,3179.36,0.0314,0,0.0,0.0,4147.95,6159.06
O00064099,O00064099_1,2026-03-04 18:35:00,2026-03-04,South,App,P024,Beauty,2,1922.98,0.0375,1,3701.74,3701.74,2362.47,0.0
O00064100,O00064100_1,2026-03-04 17:31:00,2026-03-04,South,App,P014,Home,3,4875.79,0.0239,0,0.0,0.0,8982.21,14277.78
O00064101,O00064101_1,2026-03-04 14:52:00,2026-03-04,South,App,P011,Home,1,4215.51,0.0427,0,0.0,0.0,2740.61,4035.51
O00064102,O00064102_1,2026-03-04 20:45:00,2026-03-04,South,Marketplace,P053,Sports,3,3849.35,0.0232,0,0.0,0.0,7746.37,11280.14
O00064103,O00064103_1,2026-03-04 05:02:00,2026-03-04,South,Marketplace,P017,Home,1,5425.67,0.0251,0,0.0,0.0,3322.67,5289.49
O00064104,O00064104_1,2026-03-04 20:50:00,2026-03-04,South,Marketplace,P021,Beauty,1,1712.06,0.0282,0,0.0,0.0,1129.96,1663.78
O00064105,O00064105_1,2026-03-04 19:07:00,2026-03-04,South,Marketplace,P024,Beauty,2,1880.1,0.0237,0,0.0,0.0,2488.17,3671.08
O00064106,O00064106_1,2026-03-04 03:59:00,2026-03-04,South,Marketplace,P014,Home,1,4907.54,0.0049,0,0.0,0.0,3237.33,4883.49
O00064107,O00064107_1,2026-03-04 00:22:00,2026-03-04,South,Marketplace,P003,Electronics,1,15234.31,0.0319,0,0.0,0.0,9238.87,14748.34
O00064108,O00064108_1,2026-03-04 10:53:00,2026-03-04,South,Marketplace,P032,Grocery,1,787.22,0.02,0,0.0,0.0,509.35,771.48
O00064109,O00064109_1,2026-03-04 00:36:00,2026-03-04,South,Marketplace,P036,Grocery,1,942.19,0.0296,0,0.0,0.0,621.58,914.3
O00064110,O00064110_1,2026-03-04 20:17:00,2026-03-04,South,Marketplace,P022,Beauty,3,1763.4,0.0239,0,0.0,0.0,3410.54,5163.76
O00064111,O00064111_1,2026-03-04 21:17:00,2026-03-04,South,Marketplace,P044,Fashion,1,3103.68,0.0132,0,0.0,0.0,2026.92,3062.71
O00064112,O00064112_1,2026-03-04 13:38:00,2026-03-04,South,Marketplace,P009,Electronics,1,19729.97,0.0303,0,0.0,0.0,12641.8,19132.15
O00064113,O00064113_1,2026-03-04 08:17:00,2026-03-04,South,Marketplace,P011,Home,2,4236.09,0.0086,0,0.0,0.0,5455.5,8399.32
O00064114,O00064114_1,2026-03-04 22:07:00,2026-03-04,South,Marketplace,P030,Beauty,1,2477.74,0.0287,0,0.0,0.0,1563.84,2406.63
O00064115,O00064115_1,2026-03-04 06:57:00,2026-03-04,South,Marketplace,P058,Sports,1,4765.59,0.0277,0,0.0,0.0,2989.61,4633.58
O00064116,O00064116_1,2026-03-04 04:42:00,2026-03-04,South,Web,P005,Electronics,1,17093.39,0.0133,0,0.0,0.0,11958.55,16866.05
O00064117,O00064117_1,2026-03-04 23:12:00,2026-03-04,South,Web,P047,Fashion,2,3499.83,0.0329,0,0.0,0.0,4584.63,6769.37
O00064118,O00064118_1,2026-03-04 10:02:00,2026-03-04,South,Web,P015,Home,2,4957.71,0.025,0,0.0,0.0,6124.17,9667.53
O00064119,O00064119_1,2026-03-04 10:21:00,2026-03-04,South,Web,P024,Beauty,3,1939.76,0.0182,0,0.0,0.0,3888.18,5713.37
O00064120,O00064120_1,2026-03-04 11:55:00,2026-03-04,South,Web,P023,Beauty,1,1862.02,0.0,0,0.0,0.0,1146.63,1862.02
O00064121,O00064121_1,2026-03-04 20:51:00,2026-03-04,South,Web,P024,Beauty,1,1924.25,0.0372,0,0.0,0.0,1206.49,1852.67
O00064122,O00064122_1,2026-03-04 08:59:00,2026-03-04,South,Web,P031,Grocery,1,779.26,0.0242,0,0.0,0.0,503.2,760.4
O00064123,O00064123_1,2026-03-04 22:01:00,2026-03-04,South,Web,P013,Home,1,4565.62,0.0308,0,0.0,0.0,2846.63,4425.0
O00064124,O00064124_1,2026-03-04 13:36:00,2026-03-04,South,Web,P004,Electronics,1,16349.48,0.0301,0,0.0,0.0,10650.72,15857.36
O00064125,O00064125_1,2026-03-04 14:41:00,2026-03-04,South,Web,P048,Fashion,2,3641.62,0.0375,0,0.0,0.0,4823.88,7010.12
O00064126,O00064126_1,2026-03-04 11:15:00,2026-03-04,South,Web,P047,Fashion,3,3486.96,0.0344,0,0.0,0.0,6636.31,10101.03
O00064127,O00064127_1,2026-03-04 19:56:00,2026-03-04,South,Web,P055,Sports,3,4283.53,0.0138,0,0.0,0.0,8745.18,12673.25
O00064128,O00064128_1,2026-03-04 06:10:00,2026-03-04,South,Web,P012,Home,1,4203.23,0.0227,1,4107.82,4107.82,2729.35,0.0
O00064129,O00064129_1,2026-03-04 09:13:00,2026-03-04,South,Web,P057,Sports,1,4803.72,0.0216,0,0.0,0.0,2942.15,4699.96
O00064130,O00064130_1,2026-03-04 01:53:00,2026-03-04,South,Web,P030,Beauty,2,2425.47,0.0148,0,0.0,0.0,3155.12,4779.15
O00064131,O00064131_1,2026-03-04 00:07:00,2026-03-04,South,Web,P046,Fashion,1,3478.98,0.015,0,0.0,0.0,2173.44,3426.8
O00064132,O00064132_1,2026-03-04 06:00:00,2026-03-04,South,Web,P033,Grocery,3,816.73,0.0111,0,0.0,0.0,1573.55,2422.99
O00064133,O00064133_1,2026-03-04 23:53:00,2026-03-04,South,Web,P042,Fashion,1,2852.83,0.0173,0,0.0,0.0,1861.44,2803.48
O00064134,O00064134_1,2026-03-04 13:42:00,2026-03-04,South,Web,P036,Grocery,3,927.85,0.0183,0,0.0,0.0,1839.57,2732.61
O00064135,O00064135_1,2026-03-04 20:44:00,2026-03-04,West,App,P012,Home,1,4420.91,0.0283,0,0.0,0.0,2836.0,4295.8
O00064136,O00064136_1,2026-03-04 05:15:00,2026-03-04,West,App,P049,Fashion,3,3801.33,0.0551,0,0.0,0.0,7064.8,10775.63
O00064137,O00064137_1,2026-03-04 15:44:00,2026-03-04,West,App,P044,Fashion,3,3129.57,0.01,0,0.0,0.0,5918.77,9294.82
O00064138,O00064138_1,2026-03-04 19:47:00,2026-03-04,West,App,P001,Electronics,2,14255.67,0.0285,0,0.0,0.0,17764.19,27698.77
O00064139,O00064139_1,2026-03-04 17:20:00,2026-03-04,West,App,P041,Fashion,1,2699.8,0.003,0,0.0,0.0,1866.47,2691.7
O00064140,O00064140_1,2026-03-04 15:53:00,2026-03-04,West,App,P031,Grocery,1,763.41,0.0186,0,0.0,0.0,508.08,749.21
O00064141,O00064141_1,2026-03-04 18:46:00,2026-03-04,West,App,P033,Grocery,1,824.79,0.0005,0,0.0,0.0,565.94,824.38
O00064142,O00064142_1,2026-03-04 09:52:00,2026-03-04,West,App,P022,Beauty,2,1772.19,0.0468,0,0.0,0.0,2301.12,3378.5
O00064143,O00064143_1,2026-03-04 00:49:00,2026-03-04,West,App,P050,Fashion,3,3915.33,0.0212,0,0.0,0.0,7584.61,11496.98
O00064144,O00064144_1,2026-03-04 06:01:00,2026-03-04,West,App,P040,Grocery,1,1085.81,0.0138,0,0.0,0.0,712.51,1070.83
O00064145,O00064145_1,2026-03-04 03:24:00,2026-03-04,West,App,P039,Grocery,3,1048.02,0.0139,0,0.0,0.0,2220.69,3100.36
O00064146,O00064146_1,2026-03-04 15:41:00,2026-03-04,West,App,P021,Beauty,3,1729.96,0.0368,0,0.0,0.0,3365.76,4998.89
O00064147,O00064147_1,2026-03-04 19:35:00,2026-03-04,West,App,P013,Home,1,4548.68,0.0336,0,0.0,0.0,2799.89,4395.84
O00064148,O00064148_1,2026-03-04 22:40:00,2026-03-04,West,App,P003,Electronics,2,15495.83,0.029,0,0.0,0.0,21138.04,30092.9
O00064149,O00064149_1,2026-03-04 02:26:00,2026-03-04,West,App,P053,Sports,1,3966.33,0.0,0,0.0,0.0,2690.08,3966.33
O00064150,O00064150_1,2026-03-04 15:10:00,2026-03-04,West,App,P015,Home,1,4930.2,0.0307,0,0.0,0.0,2730.28,4778.84
O00064151,O00064151_1,2026-03-04 00:07:00,2026-03-04,West,App,P059,Sports,1,5017.99,0.0341,0,0.0,0.0,3100.62,4846.88
O00064152,O00064152_1,2026-03-04 22:09:00,2026-03-04,West,Marketplace,P058,Sports,2,4825.9,0.0283,0,0.0,0.0,6002.66,9378.65
O00064153,O00064153_1,2026-03-04 11:14:00,2026-03-04,West,Marketplace,P048,Fashion,2,3682.74,0.0338,0,0.0,0.0,4539.27,7116.53
O00064154,O00064154_1,2026-03-04 16:13:00,2026-03-04,West,Marketplace,P037,Grocery,2,985.51,0.0582,0,0.0,0.0,1292.47,1856.31
O00064155,O00064155_1,2026-03-04 14:31:00,2026-03-04,West,Marketplace,P051,Sports,1,3605.83,0.0282,0,0.0,0.0,2291.74,3504.15
O00064156,O00064156_1,2026-03-04 00:06:00,2026-03-04,West,Marketplace,P003,Electronics,1,16163.96,0.0143,0,0.0,0.0,10025.81,15932.82
O00064157,O00064157_1,2026-03-04 20:45:00,2026-03-04,West,Marketplace,P041,Fashion,2,2719.59,0.0214,0,0.0,0.0,3673.05,5322.78
O00064158,O00064158_1,2026-03-04 01:13:00,2026-03-04,West,Marketplace,P043,Fashion,2,2944.56,0.0547,0,0.0,0.0,3534.06,5566.99
O00064159,O00064159_1,2026-03-04 13:53:00,2026-03-04,West,Marketplace,P043,Fashion,1,2998.97,0.0305,0,0.0,0.0,1957.03,2907.5
O00064160,O00064160_1,2026-03-04 11:20:00,2026-03-04,West,Marketplace,P047,Fashion,2,3564.71,0.0181,0,0.0,0.0,4919.36,7000.38
O00064161,O00064161_1,2026-03-04 22:27:00,2026-03-04,West,Marketplace,P036,Grocery,2,991.84,0.0472,0,0.0,0.0,1260.63,1890.05
O00064162,O00064162_1,2026-03-04 07:55:00,2026-03-04,West,Marketplace,P055,Sports,1,4248.82,0.0052,0,0.0,0.0,2974.39,4226.73
O00064163,O00064163_1,2026-03-04 21:05:00,2026-03-04,West,Marketplace,P011,Home,1,4110.18,0.0217,0,0.0,0.0,2758.79,4020.99
O00064164,O00064164_1,2026-03-04 05:14:00,2026-03-04,West,Marketplace,P025,Beauty,2,1971.67,0.0114,0,0.0,0.0,2742.07,3898.39
O00064165,O00064165_1,2026-03-04 20:37:00,2026-03-04,West,Marketplace,P015,Home,1,4906.88,0.0229,0,0.0,0.0,3235.71,4794.51
O00064166,O00064166_1,2026-03-04 02:33:00,2026-03-04,West,Web,P008,Electronics,1,19669.96,0.0263,0,0.0,0.0,13035.91,19152.64
O00064167,O00064167_1,2026-03-04 16:03:00,2026-03-04,West,Web,P011,Home,3,4155.42,0.0371,0,0.0,0.0,7532.61,12003.76
O00064168,O00064168_1,2026-03-04 05:21:00,2026-03-04,West,Web,P026,Beauty,2,2100.09,0.0126,0,0.0,0.0,2584.74,4147.26
O00064169,O00064169_1,2026-03-04 07:45:00,2026-03-04,West,Web,P014,Home,1,4709.42,0.0272,0,0.0,0.0,3111.71,4581.32
O00064170,O00064170_1,2026-03-04 06:52:00,2026-03-04,West,Web,P054,Sports,2,4174.54,0.0142,0,0.0,0.0,5277.61,8230.52
O00064171,O00064171_1,2026-03-04 22:00:00,2026-03-04,West,Web,P023,Beauty,1,1854.45,0.0317,0,0.0,0.0,1163.12,1795.66
O00064172,O00064172_1,2026-03-04 05:42:00,2026-03-04,West,Web,P004,Electronics,1,16537.59,0.0328,0,0.0,0.0,10645.12,15995.16
O00064173,O00064173_1,2026-03-04 01:32:00,2026-03-04,West,Web,P016,Home,1,5192.99,0.0185,0,0.0,0.0,3632.08,5096.92
O00064174,O00064174_1,2026-03-04 05:44:00,2026-03-04,West,Web,P029,Beauty,3,2396.37,0.0117,0,0.0,0.0,4527.69,7105.0
O00064175,O00064175_1,2026-03-04 08:08:00,2026-03-04,West,Web,P010,Electronics,1,20586.01,0.0311,0,0.0,0.0,13202.62,19945.79
O00064176,O00064176_1,2026-03-04 14:50:00,2026-03-04,West,Web,P050,Fashion,1,4010.72,0.0538,0,0.0,0.0,2515.81,3794.94
O00064177,O00064177_1,2026-03-04 06:55:00,2026-03-04,West,Web,P046,Fashion,2,3499.92,0.0447,0,0.0,0.0,4445.33,6686.95
O00064178,O00064178_1,2026-03-04 21:47:00,2026-03-04,West,Web,P042,Fashion,2,2828.86,0.0311,0,0.0,0.0,3348.45,5481.76
O00064179,O00064179_1,2026-03-04 09:27:00,2026-03-04,West,Web,P006,Electronics,1,17332.63,0.0269,0,0.0,0.0,11282.16,16866.38
O00064180,O00064180_1,2026-03-04 09:44:00,2026-03-04,West,Web,P041,Fashion,1,2766.61,0.026,0,0.0,0.0,1701.61,2694.68
O00064181,O00064181_1,2026-03-04 01:13:00,2026-03-04,West,Web,P044,Fashion,2,3078.82,0.0401,0,0.0,0.0,4020.89,5910.72
O00064182,O00064182_1,2026-03-04 00:53:00,2026-03-04,West,Web,P016,Home,1,5261.56,0.0337,0,0.0,0.0,3296.94,5084.25
O00064183,O00064183_1,2026-03-04 00:10:00,2026-03-04,West,Web,P006,Electronics,1,18284.77,0.0186,0,0.0,0.0,12082.57,17944.67
O00064184,O00064184_1,2026-03-04 17:06:00,2026-03-04,West,Web,P031,Grocery,1,755.91,0.0248,0,0.0,0.0,470.96,737.16
O00064185,O00064185_1,2026-03-04 08:34:00,2026-03-04,West,Web,P021,Beauty,3,1627.47,0.021,0,0.0,0.0,3322.12,4779.88
O00064186,O00064186_1,2026-03-04 01:58:00,2026-03-04,West,Web,P011,Home,1,4164.33,0.0162,0,0.0,0.0,2783.19,4096.87
O00064187,O00064187_1,2026-03-05 14:58:00,2026-03-05,East,App,P018,Home,3,5610.46,0.0686,0,0.0,0.0,11075.69,15676.75
O00064188,O00064188_1,2026-03-05 00:59:00,2026-03-05,East,App,P025,Beauty,2,2070.09,0.0613,0,0.0,0.0,2489.18,3886.39
O00064189,O00064189_1,2026-03-05 13:41:00,2026-03-05,East,App,P027,Beauty,1,2214.64,0.0801,0,0.0,0.0,1328.76,2037.25
O00064190,O00064190_1,2026-03-05 07:02:00,2026-03-05,East,App,P051,Sports,1,3586.85,0.0621,0,0.0,0.0,2224.93,3364.11
O00064191,O00064191_1,2026-03-05 22:24:00,2026-03-05,East,App,P001,Electronics,3,14401.34,0.0812,0,0.0,0.0,26069.28,39695.85
O00064192,O00064192_1,2026-03-05 06:36:00,2026-03-05,East,App,P042,Fashion,2,2869.1,0.0572,0,0.0,0.0,3608.77,5409.97
O00064193,O00064193_1,2026-03-05 23:51:00,2026-03-05,East,App,P016,Home,2,5128.85,0.0691,0,0.0,0.0,6517.37,9548.89
O00064194,O00064194_1,2026-03-05 18:02:00,2026-03-05,East,App,P023,Beauty,1,1849.38,0.078,0,0.0,0.0,1173.35,1705.13
O00064195,O00064195_1,2026-03-05 20:01:00,2026-03-05,East,App,P045,Fashion,3,3228.08,0.0838,0,0.0,0.0,5752.24,8872.7
O00064196,O00064196_1,2026-03-05 09:29:00,2026-03-05,East,App,P011,Home,1,4232.56,0.0679,0,0.0,0.0,2611.74,3945.17
O00064197,O00064197_1,2026-03-05 05:25:00,2026-03-05,East,App,P053,Sports,1,3940.55,0.0799,0,0.0,0.0,2609.13,3625.7
O00064198,O00064198_1,2026-03-05 15:54:00,2026-03-05,East,App,P037,Grocery,1,1007.5,0.0561,0,0.0,0.0,607.6,950.98
O00064199,O00064199_1,2026-03-05 19:34:00,2026-03-05,East,App,P033,Grocery,2,842.28,0.0741,0,0.0,0.0,1014.1,1559.73
O00064200,O00064200_1,2026-03-05 13:26:00,2026-03-05,East,App,P054,Sports,3,4188.0,0.0623,0,0.0,0.0,7788.65,11781.26
O00064201,O00064201_1,2026-03-05 19:40:00,2026-03-05,East,Marketplace,P004,Electronics,1,16447.79,0.0844,0,0.0,0.0,9679.04,15059.6
O00064202,O00064202_1,2026-03-05 22:43:00,2026-03-05,East,Marketplace,P045,Fashion,1,3282.09,0.088,0,0.0,0.0,1984.89,2993.27
O00064203,O00064203_1,2026-03-05 00:03:00,2026-03-05,East,Marketplace,P046,Fashion,1,3400.29,0.0719,0,0.0,0.0,2303.97,3155.81
O00064204,O00064204_1,2026-03-05 10:36:00,2026-03-05,East,Marketplace,P016,Home,1,5203.88,0.0829,0,0.0,0.0,3038.46,4772.48
O00064205,O00064205_1,2026-03-05 00:13:00,2026-03-05,East,Marketplace,P038,Grocery,1,1039.97,0.0738,0,0.0,0.0,623.67,963.22
O00064206,O00064206_1,2026-03-05 10:56:00,2026-03-05,East,Marketplace,P035,Grocery,1,912.99,0.0696,0,0.0,0.0,528.16,849.45
O00064207,O00064207_1,2026-03-05 17:17:00,2026-03-05,East,Marketplace,P003,Electronics,1,16078.61,0.0789,0,0.0,0.0,10131.65,14810.01
O00064208,O00064208_1,2026-03-05 17:04:00,2026-03-05,East,Marketplace,P037,Grocery,1,982.23,0.0618,0,0.0,0.0,598.22,921.53
O00064209,O00064209_1,2026-03-05 07:41:00,2026-03-05,East,Marketplace,P057,Sports,3,4840.94,0.0686,0,0.0,0.0,9205.56,13526.55
O00064210,O00064210_1,2026-03-05 10:12:00,2026-03-05,East,Marketplace,P004,Electronics,1,16548.5,0.0683,0,0.0,0.0,10208.04,15418.24
O00064211,O00064211_1,2026-03-05 05:22:00,2026-03-05,East,Marketplace,P032,Grocery,1,827.73,0.0686,0,0.0,0.0,515.24,770.95
O00064212,O00064212_1,2026-03-05 13:20:00,2026-03-05,East,Marketplace,P048,Fashion,1,3669.31,0.083,0,0.0,0.0,2287.53,3364.76
O00064213,O00064213_1,2026-03-05 12:54:00,2026-03-05,East,Web,P003,Electronics,2,15857.17,0.0649,0,0.0,0.0,19004.33,29656.08
O00064214,O00064214_1,2026-03-05 04:22:00,2026-03-05,East,Web,P056,Sports,2,4500.09,0.0751,0,0.0,0.0,5400.01,8324.27
O00064215,O00064215_1,2026-03-05 11:50:00,2026-03-05,East,Web,P054,Sports,3,4201.21,0.0584,0,0.0,0.0,8008.86,11867.58
O00064216,O00064216_1,2026-03-05 11:32:00,2026-03-05,East,Web,P012,Home,2,4309.66,0.1003,0,0.0,0.0,5094.62,7754.8
O00064217,O00064217_1,2026-03-05 10:41:00,2026-03-05,East,Web,P022,Beauty,1,1757.84,0.0753,0,0.0,0.0,1138.6,1625.47
O00064218,O00064218_1,2026-03-05 20:47:00,2026-03-05,East,Web,P003,Electronics,2,16229.45,0.0623,0,0.0,0.0,18515.04,30436.71
O00064219,O00064219_1,2026-03-05 08:47:00,2026-03-05,East,Web,P037,Grocery,1,995.19,0.0759,0,0.0,0.0,589.21,919.66
O00064220,O00064220_1,2026-03-05 16:58:00,2026-03-05,East,Web,P049,Fashion,1,3740.51,0.0582,0,0.0,0.0,2323.01,3522.81
O00064221,O00064221_1,2026-03-05 12:05:00,2026-03-05,East,Web,P022,Beauty,1,1774.08,0.0621,0,0.0,0.0,1111.76,1663.91
O00064222,O00064222_1,2026-03-05 01:27:00,2026-03-05,East,Web,P048,Fashion,2,3703.17,0.0756,0,0.0,0.0,4498.16,6846.42
O00064223,O00064223_1,2026-03-05 12:10:00,2026-03-05,East,Web,P056,Sports,3,4475.1,0.0599,0,0.0,0.0,8032.58,12621.12
O00064224,O00064224_1,2026-03-05 04:55:00,2026-03-05,East,Web,P056,Sports,2,4581.39,0.0658,0,0.0,0.0,5602.54,8559.87
O00064225,O00064225_1,2026-03-05 11:33:00,2026-03-05,East,Web,P036,Grocery,2,929.71,0.0587,0,0.0,0.0,1138.49,1750.27
O00064226,O00064226_1,2026-03-05 09:55:00,2026-03-05,East,Web,P027,Beauty,3,2220.93,0.0635,0,0.0,0.0,3924.16,6239.7
O00064227,O00064227_1,2026-03-05 21:18:00,2026-03-05,East,Web,P010,Electronics,1,20642.32,0.0635,0,0.0,0.0,13065.03,19331.53
O00064228,O00064228_1,2026-03-05 13:36:00,2026-03-05,East,Web,P055,Sports,1,4314.23,0.0802,0,0.0,0.0,2740.62,3968.23
O00064229,O00064229_1,2026-03-05 15:09:00,2026-03-05,East,Web,P002,Electronics,2,14457.3,0.0667,0,0.0,0.0,17345.01,26986.0
O00064230,O00064230_1,2026-03-05 06:43:00,2026-03-05,North,App,P012,Home,1,4309.73,0.069,0,0.0,0.0,2702.15,4012.36
O00064231,O00064231_1,2026-03-05 04:30:00,2026-03-05,North,App,P012,Home,1,4248.41,0.0751,0,0.0,0.0,2499.47,3929.35
O00064232,O00064232_1,2026-03-05 18:49:00,2026-03-05,North,App,P040,Grocery,1,1067.61,0.0653,0,0.0,0.0,669.74,997.9
O00064233,O00064233_1,2026-03-05 10:56:00,2026-03-05,North,App,P006,Electronics,1,17784.46,0.0743,0,0.0,0.0,10156.88,16463.07
O00064234,O00064234_1,2026-03-05 07:13:00,2026-03-05,North,App,P057,Sports,1,4656.61,0.0688,0,0.0,0.0,2888.53,4336.24
O00064235,O00064235_1,2026-03-05 20:23:00,2026-03-05,North,App,P027,Beauty,1,2070.63,0.0553,0,0.0,0.0,1308.59,1956.12
O00064236,O00064236_1,2026-03-05 01:12:00,2026-03-05,North,App,P038,Grocery,1,1012.4,0.048,0,0.0,0.0,647.38,963.8
O00064237,O00064237_1,2026-03-05 08:53:00,2026-03-05,North,App,P047,Fashion,1,3465.57,0.0784,0,0.0,0.0,2074.53,3193.87
O00064238,O00064238_1,2026-03-05 22:13:00,2026-03-05,North,App,P039,Grocery,2,1023.48,0.0678,0,0.0,0.0,1279.4,1908.18
O00064239,O00064239_1,2026-03-05 19:37:00,2026-03-05,North,App,P053,Sports,1,3964.32,0.0499,0,0.0,0.0,2395.2,3766.5
O00064240,O00064240_1,2026-03-05 21:45:00,2026-03-05,North,App,P055,Sports,1,4316.38,0.0574,0,0.0,0.0,2806.38,4068.62
O00064241,O00064241_1,2026-03-05 06:56:00,2026-03-05,North,App,P001,Electronics,1,14196.55,0.0601,0,0.0,0.0,8381.84,13343.34
O00064242,O00064242_1,2026-03-05 21:34:00,2026-03-05,North,App,P027,Beauty,1,2167.64,0.046,0,0.0,0.0,1418.95,2067.93
O00064243,O00064243_1,2026-03-05 10:38:00,2026-03-05,North,App,P028,Beauty,3,2297.19,0.076,0,0.0,0.0,3986.05,6367.81
O00064244,O00064244_1,2026-03-05 15:13:00,2026-03-05,North,App,P060,Sports,1,5194.41,0.0717,0,0.0,0.0,3152.43,4821.97
O00064245,O00064245_1,2026-03-05 06:43:00,2026-03-05,North,App,P049,Fashion,1,3857.49,0.0563,0,0.0,0.0,2446.02,3640.31
O00064246,O00064246_1,2026-03-05 06:35:00,2026-03-05,North,App,P059,Sports,3,4933.94,0.0705,0,0.0,0.0,9587.76,13758.29
O00064247,O00064247_1,2026-03-05 20:40:00,2026-03-05,North,App,P057,Sports,3,4636.87,0.0764,0,0.0,0.0,8566.77,12847.84
O00064248,O00064248_1,2026-03-05 18:40:00,2026-03-05,North,App,P003,Electronics,2,15980.79,0.0726,0,0.0,0.0,20810.64,29641.17
O00064249,O00064249_1,2026-03-05 18:52:00,2026-03-05,North,App,P001,Electronics,3,14521.87,0.0454,0,0.0,0.0,25488.0,41587.73
O00064250,O00064250_1,2026-03-05 06:22:00,2026-03-05,North,Marketplace,P031,Grocery,1,755.69,0.0671,0,0.0,0.0,435.75,704.98
O00064251,O00064251_1,2026-03-05 14:40:00,2026-03-05,North,Marketplace,P002,Electronics,1,15190.66,0.0632,0,0.0,0.0,10032.51,14230.61
O00064252,O00064252_1,2026-03-05 14:30:00,2026-03-05,North,Marketplace,P036,Grocery,3,940.24,0.0862,0,0.0,0.0,1579.7,2577.57
O00064253,O00064253_1,2026-03-05 18:41:00,2026-03-05,North,Marketplace,P043,Fashion,3,2966.83,0.0656,0,0.0,0.0,5232.58,8316.62
O00064254,O00064254_1,2026-03-05 20:48:00,2026-03-05,North,Marketplace,P046,Fashion,1,3515.51,0.0703,0,0.0,0.0,2195.83,3268.37
O00064255,O00064255_1,2026-03-05 19:23:00,2026-03-05,North,Marketplace,P059,Sports,1,5097.19,0.0575,1,4804.1,4804.1,3257.08,0.0
O00064256,O00064256_1,2026-03-05 10:06:00,2026-03-05,North,Marketplace,P012,Home,1,4358.25,0.0735,0,0.0,0.0,2732.13,4037.92
O00064257,O00064257_1,2026-03-05 12:05:00,2026-03-05,North,Marketplace,P017,Home,3,5372.38,0.0707,0,0.0,0.0,9740.65,14977.66
O00064258,O00064258_1,2026-03-05 12:41:00,2026-03-05,North,Marketplace,P015,Home,3,5021.73,0.0666,0,0.0,0.0,9171.25,14061.85
O00064259,O00064259_1,2026-03-05 17:16:00,2026-03-05,North,Marketplace,P027,Beauty,1,2143.73,0.0704,0,0.0,0.0,1390.07,1992.81
O00064260,O00064260_1,2026-03-05 15:00:00,2026-03-05,North,Marketplace,P033,Grocery,1,842.16,0.0615,0,0.0,0.0,526.24,790.37
O00064261,O00064261_1,2026-03-05 05:52:00,2026-03-05,North,Marketplace,P032,Grocery,1,802.07,0.0639,0,0.0,0.0,474.53,750.82
O00064262,O00064262_1,2026-03-05 13:58:00,2026-03-05,North,Marketplace,P012,Home,2,4371.06,0.062,0,0.0,0.0,5516.46,8200.11
O00064263,O00064263_1,2026-03-05 23:43:00,2026-03-05,North,Marketplace,P019,Home,1,5772.46,0.0757,0,0.0,0.0,3580.31,5335.48
O00064264,O00064264_1,2026-03-05 02:58:00,2026-03-05,North,Marketplace,P051,Sports,2,3493.36,0.0767,0,0.0,0.0,4152.65,6450.84
O00064265,O00064265_1,2026-03-05 16:25:00,2026-03-05,North,Marketplace,P054,Sports,3,4136.84,0.0677,0,0.0,0.0,7491.32,11570.33
O00064266,O00064266_1,2026-03-05 08:11:00,2026-03-05,North,Web,P026,Beauty,3,2058.64,0.0659,0,0.0,0.0,3674.84,5768.93
O00064267,O00064267_1,2026-03-05 20:10:00,2026-03-05,North,Web,P040,Grocery,1,1070.05,0.064,0,0.0,0.0,665.72,1001.57
O00064268,O00064268_1,2026-03-05 12:36:00,2026-03-05,North,Web,P032,Grocery,1,796.62,0.0766,0,0.0,0.0,486.92,735.6
O00064269,O00064269_1,2026-03-05 16:25:00,2026-03-05,North,Web,P045,Fashion,1,3272.9,0.0772,0,0.0,0.0,1900.56,3020.23
O00064270,O00064270_1,2026-03-05 08:00:00,2026-03-05,North,Web,P024,Beauty,1,1961.5,0.0661,0,0.0,0.0,1247.55,1831.84
O00064271,O00064271_1,2026-03-05 07:24:00,2026-03-05,North,Web,P047,Fashion,1,3409.57,0.071,0,0.0,0.0,2152.63,3167.49
O00064272,O00064272_1,2026-03-05 13:01:00,2026-03-05,North,Web,P037,Grocery,2,991.95,0.0536,0,0.0,0.0,1261.46,1877.56
